text,topic,blog_name,pet,word_count,chunk_size
"duck treats ducks love treats, and healthy treats that complement their diet are the best option. foods like fresh, leafy green vegetables are always favored. carrots, ripe tomatoes, pumpkin, squash, oats, berries, bananas—the sky is the limit here! corn, green beans, and brussels sprouts are also go-to snacks. for the most part, anything that is in season at the local farmer’s market or grocery store is probably fair game for the ducks.",Duck Treats,Are Ducks Good Pets_ What To Know About Pet Ducks,Chicken and Ducks,72,91
"are you ready for pet ducks? ducks can be amazingly fun and interesting pets. they do require more work—and more expense—than keeping chickens, but the payback can be worth every bit. ducks tend to be more consistent about laying eggs, and duck eggs are richer and creamier than chicken eggs, prized by bakers everywhere. so, if you are ready for lots of baked goods and plenty of manure for your garden, pick up a good book or two on keeping ducks, find a source for waterfowl food, and get ready to start on a great adventure!",Are You Ready for Pet Ducks?,Are Ducks Good Pets_ What To Know About Pet Ducks,Chicken and Ducks,96,110
"pet ducks faqs how long do ducks live? when well cared for, the average duck lifespan is 10–15 years. can ducks fly? most pet ducks don’t fly, but some breeds such as the muscovy duck, call duck, east indie duck, and some domesticated mallard ducks can fly to some degree. for these breeds, it’s recommended to clip their wings to limit flight. /24, where do you buy ducks? pet ducks can be purchased online from farms and hatcheries. local private breeders and local feed supply stores may also sell them. /24, ",Pet Ducks FAQs How long do ducks live? Can ducks fly? Where do you buy ducks?,Are Ducks Good Pets_ What To Know About Pet Ducks,Chicken and Ducks,91,110
"baby chicks care sheet petmd.com /bird/baby-chicks-care-sheet chick species overview raising baby chicks can be an exciting, rewarding experience for beginner chicken hobbyists. this care sheet is designed to outline basic care needs for the first six weeks of a chick’s life. baby chicks vary in appearance, temperament, behavior, and hardiness against disease, depending on their breed and purpose.",Baby Chicks Care Sheet Chick Species Overview,Baby Chicks Care Sheet,Chicken and Ducks,58,72
baby chick characteristics difficulty of care beginner+ to intermediate average lifespan up to 7+ years with proper care diet omnivorous,Baby Chick Characteristics,Baby Chicks Care Sheet,Chicken and Ducks,20,22
"baby chick supply checklist to keep a chick happy and healthy, pet parents should have these basic supplies on hand: appropriately sized brooder chick feeder chick waterer thermometer brooder heater (plate or red bulb) or heat lamp bedding appropriately sized perches for roosting high-quality chick starter feed litter and/or shavings 25-watt incandescent led light bulb /24, chick grit treats toys chick-safe dust bath container and dust for bathing",Baby Chick Supply Checklist,Baby Chicks Care Sheet,Chicken and Ducks,68,76
chick habitat,Chick Habitat,Baby Chicks Care Sheet,Chicken and Ducks,2,2
"choosing the right enclosure for the first six weeks of life, chicks should be housed in a draft-free, heated pen called a brooder. brooders must be well-ventilated and escape-proof, with walls at least 2 feet high. newly hatched chicks need a minimum of ½ square feet of brooder space each for the first few weeks of life, while chicks older than four weeks should have at least ¾ square feet of brooder space. ideally, pet parents should use a commercially available brooding kit to house their chicks. however, other enclosures, including large plastic storage bins, can be used if the habitat has suitable heat and ventilation. chicks can pack into tight corners and easily suffocate, so it’s best to use a brooder with a rounded or octagonal shape. pet parents can also use cardboard to block off square corners and discourage huddling. after about six weeks, once the chicks have feathered out and grown, they can be transferred to a chicken coop for the rest of their life. for help with selecting the perfect chicken coop, see our care sheet on chickens. setting up your habitat brooders should be kept in a draft-free area that can be kept warm, such as a heated garage, basement, or spare room. ensure the brooder is not accessible to unsupervised children or animals, like curious cats and dogs.",Choosing the Right Enclosure Setting Up Your Habitat,Baby Chicks Care Sheet,Chicken and Ducks,224,256
"temperature since newly hatched chicks cannot regulate their body temperature on their own, it’s important to keep a close eye on their brooder’s temperature until the chicks can be moved into a chicken coop. during the first week of life, chicks should be housed at temperatures from 93 to 95 f. each week thereafter, pet parents should reduce the brooder’s temperature by 5 f per week until the brooder reaches room temperature, no lower than 65–70 f before six weeks of age. /24, at comfortable temperatures, chicks should be able to roam and explore all around the brooder. if the chicks huddle together, it may be too cold. similarly, if the chicks seem to be avoiding their brooder’s heat source, it may be too hot. pet parents should use a thermometer to check the temperature of their chicks’ brooder several times a day to ensure it stays in the ideal range.",Temperature,Baby Chicks Care Sheet,Chicken and Ducks,151,173
"heating pet parents often use heat plates to warm their chicks’ brooder. as the chicks mature, the height of the heating plate needs to be adjusted to accommodate their growth. if heat plates are used, a 15-watt red light should be left on at night in the room where the brooder is kept so the chicks can see their surroundings and find the heat plate in the dark. instead of a heating plate, pet parents can install a heat lamp above their chicks’ brooder with a target temperature of 90–100 f for the chicks’ first week of life. heat lamps should be placed 20 inches above the brooder when the chicks are one week old, then moved 3 inches further from the brooder each week to decrease the enclosure’s temperature by 5 degrees until the brooder’s temperature is 65–70 f. a thermostat should be attached to heaters to keep the habitat’s temperature within a safe range and prevent the chicks from getting burned. replace lights after six months of use. pet parents can also shine an artificial led light on their chicks’ brooder to promote healthy egg production in adulthood. they should start with eight hours of light exposure each day and then increase the time by 30 minutes each week, until they reach 14–16 daily hours of light exposure.",Heating,Baby Chicks Care Sheet,Chicken and Ducks,220,245
"bedding pet parents should cover the bottom of their chicks’ brooder with at least 3–4 inches of absorbent bedding. commercially available paper litter, pine shavings, and aspen shavings are all suitable bedding materials. cedar-based products should be avoided because they have aromatic oils that can irritate chicks’ sensitive respiratory systems and put them at greater risk for infection. to teach newly hatched chicks the difference between bedding and food, pet parents can cover the bedding in their chicks’ brooder with a few layers of newspaper and sprinkle chick feed on it. then, they should remove one layer of newspaper daily for up to three days, until the chicks can find their feeder. newspaper should not be used beyond day one for heavier breeds like plymouth rock or wyandotte chicks, as they may slip or develop leg problems. /24, ",Bedding,Baby Chicks Care Sheet,Chicken and Ducks,138,156
"décor & accessories toys : adding appropriately sized toys to a brooder can enrich chicks’ environment, provide mental stimulation, and encourage physical activity. dangling toys with mirrors, ladders, and platforms designed for smaller birds (like parakeets) are all excellent choices for a flock of chicks. studies show that chicks raised with toys may have stronger immune systems, lower aggression/stress levels, and higher-quality egg production compared to those reared without them. feeder and waterer : pet parents should offer fresh food and water in an appropriately sized feeder and waterer designed for chicks. water bowls should not be used , as chicks can tip them over or fall into them and drown. water bowls are also prone to contamination from soiled bedding, droppings, and parasites. feeders and waterers should be elevated a few inches off the group to prevent droppings from contaminating them. these dishes should also be washed and rinsed thoroughly each day to prevent bacterial growth. as chicks mature and grow, more feeders should be added to their enclosure to discourage competition. each chick should have at least 2.5–3 inches of space at their feeder. roosting perch : chicks can begin to perch and roost at three weeks old. adding a roosting perch to a chicks’ brooder will help them sleep comfortably. each chick should have about 4 inches of space on a perch, which should be low to the ground to prevent injury if the chicks fall off. if heated perches are used in cold weather, they should be checked regularly to ensure they don’t get too hot and burn chicks’ feet.",Décor & Accessories,Baby Chicks Care Sheet,Chicken and Ducks,264,298
"baby chicken cleaning and maintenance pet parents should spot-clean their chicks’ brooder daily, removing any droppings, soiled material, and uneaten food. fresh bedding should be placed in the brooder each day. at least once a month, brooders should be washed and disinfected with either a commercially available coop cleaner or 3% bleach solution. brooders should also be cleaned thoroughly before housing the next group of chicks. to clean a chick brooder, take these steps : 1. move the chicks to a pet-safe temporary enclosure. /24, 2. turn off electrical power for the coop. remove any old bedding, accessories, food, and feathers. 3. use a coop cleaner or 3% bleach solution to wash the habitat and any accessories. the bleach solution should stay on the habitat for at least 10 minutes to ensure the surfaces are properly disinfected. if using a commercial coop cleaner, follow the manufacturer's instructions. 4. rinse the brooder and any accessories thoroughly with water, making sure to remove any trace amounts or residual smells left by the cleaning agent or bleach solution. 5. allow the brooder and its contents to dry completely before placing new bedding and clean accessories back into the habitat. 6. return the chicks to the clean habitat.",Baby Chicken Cleaning and Maintenance,Baby Chicks Care Sheet,Chicken and Ducks,204,240
"baby chick diet and nutrition growing chicks should be fed a commercial starter feed designed for chicks, while fresh vegetables, fruits, and treats can be offered sparingly as treats. chicks need to be fed daily and should always have access to fresh, clean water. a nutritious and well-balanced diet for a chick includes a commercially available starter feed (crumbles or mash). starter feed is fortified with extra protein, fat, and vitamins to encourage healthy growth. pet parents should select a feed based on their chicken’s life stage and the manufacturer's recommendations. as a rule of thumb, chicks will only need a starter feed for the first four to eight weeks of their life. the chick then needs to be transitioned to a grower feed formulated for adolescent chickens. insoluble, fine-particle grit made specifically for chicks is a supplement designed to help chicks break down food and prevent gastrointestinal obstruction. pet parents should offer their chicks small amounts of insoluble grit as soon as they begin eating foods other than starter feed. chicks will need about 1–2 tablespoons of insoluble grit mixed into every quart of starter feed. vegetables, fruits, and treats may be offered in limited quantities (no more than 5% of a chick’s daily diet). chicks can safely enjoy a variety of fresh fruits and vegetables, including: corn /24, cucumber tomatoes leafy greens squash pumpkins strawberries fruits and vegetables should be sliced into tiny pieces before being offered to a chick. mealworms, waxworms, and “scratch” (mixed grains like barley, wheat, oats, and seeds) can all be offered as occasional treats as well. fresh, clean water should be changed daily and offered in a waterer that’s specifically designed for chicks. do not use a bowl to offer chicks water, as they can fall in and drown. pet parents can familiarize chicks with their waterer by gently dipping their beaks into the water on their first day home. do not allow chickens to ingest avocados, fruit seeds, chocolate, caffeine, alcohol, or very salty foods, as they are all toxic and can cause serious illness or death. pet parents should discard any uneaten fruits and vegetables after 10 hours, as they may spoil and cause infection if eaten.",Baby Chick Diet and Nutrition,Baby Chicks Care Sheet,Chicken and Ducks,366,423
"chick grooming and care pet parents should check on their chicks several times a day to make sure that their brooder is at a suitable temperature, that their waterer and feeders aren’t clogged, and that all chicks are happy and active. after about four weeks of age, pet parents can let their chicks spend warm days outside on clean, unfertilized grass. chicks must always be closely supervised and protected from predators while outside. bathing : chicks do not need to be bathed in the traditional sense. however, pet parents can encourage their chicks to take dust baths by adding a small, shallow container of clean sand, peat moss, or diatomaceous earth to their chicks’ brooder. dust baths remove dirt and oil buildup and can kill small pests that might be trapped in a chick’s feathers. a dust bath should not be left in a chicken coop for more than 12 hours at a time. /24, ",Chick Grooming and Care,Baby Chicks Care Sheet,Chicken and Ducks,155,174
baby chick veterinary care,Baby Chick Veterinary Care,Baby Chicks Care Sheet,Chicken and Ducks,4,4
"annual care chicks should be seen by a veterinarian once soon after hatching to assess their care and check for health issues. a transport carrier or cage should be used, and pictures of their cage, diet, and supplies at home can be shown to the veterinarian as part of the exam. chicks can be seen separately or in a group.",Annual Care,Baby Chicks Care Sheet,Chicken and Ducks,60,66
"signs of a healthy chick bright, social attitude with regular chirping clean, clear, bright eyes clean nostrils symmetrical, intact beak that closes appropriately intact, clean down or contour feathers (precursors to adult feathers) clean, smooth feet full and equal range of motion of wings consistent droppings clean and dry vent/cloaca strong appetite energetic and quick moving when to call a vet eye discharge or swelling nasal discharge wheezing or sneezing rapid breathing beak fractures or inability to close beak properly favoring a foot or open sores or lumps limping, unwillingness to use a limb or wing, or holding a wing abnormally moist feathers around cloaca or any discharge from cloaca /24, runny, liquid, or abnormally colored droppings loss of appetite vomiting or regurgitating not vocalizing head tilt",Signs of a Healthy Chick When to Call a Vet,Baby Chicks Care Sheet,Chicken and Ducks,127,140
"common illnesses in baby chickens diarrhea, bloody droppings, or obstructive stuck droppings (“pasting up”) rot gut respiratory disease aspergillosis marek’s disease avian encephalomyelitis trauma congenital malformations, especially related to the toes and feet",Common Illnesses in Baby Chickens,Baby Chicks Care Sheet,Chicken and Ducks,33,40
"chick faqs how long can you leave a chick alone? to leave a chick alone, you must be able to provide adequate warmth to compensate for the lack of siblings for them to huddle with. as with any other animal, food, water, and a clean environment are also necessary. if you’re able to do this, then a chick can theoretically be left alone indefinitely, though they’ll do best if they’re integrated with other chicks within a few days. how old should a chick be to go outdoors? timing for a chick going outdoors mostly has to do with them developing enough to maintain their own body temperature. that generally takes about four weeks. is it ok to raise a chick alone? while it is technically possible to raise a chick alone, they are social animals that rely on other chickens to develop and live without stress. living alone as a chick has been associated with shorter lifespans and chronic underlying stress, so when /24, possible, it’s best to raise chicks together. /24, ",Chick FAQs How long can you leave a chick alone? How old should a chick be to go outdoors? Is it OK to raise a chick alone?,Baby Chicks Care Sheet,Chicken and Ducks,172,197
"bird flu in birds | petmd petmd.com /bird/conditions/respiratory/c_bd_avian_influenza what is bird flu in birds? bird flu, also known as avian flu, is a viral infection of avian species. each strain usually affects a smaller number of bird species more severely, but the virus is prone to mutation, including jumping to non-avian species. bird flu strains are typically categorized as having high or low pathogenicity (ability to produce disease).",Bird Flu in Birds | PetMD What Is Bird Flu in Birds?,Bird Flu in Birds _ PetMD,Chicken and Ducks,68,82
"symptoms of bird flu in birds low pathogenic signs asymptomatic (showing no symptoms) mild decrease in egg production (less than 25%) thin shelled or misshapen eggs decreased water or food consumption poor temperature regulation wheezing, clicking, or other respiratory sounds nasal discharge swollen eyelids with low bird flu strains, birds may be sick for days to weeks but typically return to normal with aid of a veterinarian. high pathogenic signs significant inappetence or anorexia no egg production watery diarrhea ataxia (poor muscle control) torticollis (twisted neck posture) mucous in the airway to the level of obstructing airflow sudden death /24, with high pathogenic strains, symptoms often present 24-48 hours before death and sometimes onset of death is so fast that no symptoms have time to present.",Symptoms of Bird Flu in Birds,Bird Flu in Birds _ PetMD,Chicken and Ducks,126,139
"causes of bird flu in birds any bird species can contract bird flu, but certain species tend to contract specific strains more than others. symptoms differ between egg laying poultry such as chickens, and differ from other birds commonly affected such as ducks and geese. chickens are the most susceptible to severe disease/high pathogenic strains. the most common presentation in chickens is sudden death, while birds like ducks and geese tend to show respiratory symptoms. broiler, or meat chickens, often get less severely ill, while all other poultry are more likely to present similarly to egg laying chickens, though disease will often last a couple days longer. transmission to exposed birds is about 100% with most being infected within 2-12 days of first signs of illness in the first bird. while mortality rates from low pathogenic strains are generally low, the mortality rate for high pathogenetic strains is also about 100%. bird flu is shed in the feces and respiratory secretions of infected birds. transmission most commonly occurs through shared drinking water or airborne transmission for birds in close proximity.",Causes of Bird Flu in Birds,Bird Flu in Birds _ PetMD,Chicken and Ducks,180,201
"how veterinarians diagnose bird flu in birds veterinarians use a combination of symptoms, antigen, and pcr tests to diagnose bird flu. unfortunately, due to the speed at which it progresses, the disease is often diagnosed after death.",How Veterinarians Diagnose Bird Flu in Birds,Bird Flu in Birds _ PetMD,Chicken and Ducks,37,43
"treatment of bird flu in birds there are no effective treatments for bird flu. in mild cases, especially in pet birds, treatment consists of relieving symptoms. this can include: antibiotics for secondary bacterial infections or pneumonias cough suppressants medications that decrease mucous production providing heat sources keeping the environment extra clean /24, in infected flocks, there are specific eradication protocols in place to help reduce spread from farm to farm. vaccine research is ongoing to prevent outbreaks before they happen, but cost-effective vaccines that can be used across large flocks are still in development and not currently available. current bird flu vaccines are limited in efficacy. these vaccines seem to help but haven’t been able to prevent outbreaks outright. the good news is that common pet bird species such as parrots and songbirds rarely acquire severe disease and can be treated.",Treatment of Bird Flu in Birds,Bird Flu in Birds _ PetMD,Chicken and Ducks,141,156
"recovery and management of bird flu in birds most birds that contract a low pathogenic strain of the bird flu will recover within a couple weeks of infection. while they are recovering, it is important to keep them separated from all other birds and be careful of transmitting the virus from your clothes, shoes, etc. if your bird is showing any symptoms of bird flu, mild or severe, contact your veterinarian immediately as outbreaks of bird flu must be carefully monitored to prevent mass death events. help your pet bird recover by: deep cleaning your bird’s enclosure daily providing an additional heating source they can utilize if they’re having trouble regulating their body temperature cleaning their water source daily working with your veterinarian by reporting any immediate symptoms birds that manage to survive severe infections may have long-term scarring of the lungs or failure to thrive as well as they did before the infection. prevention of bird flu consists of not handling sick birds and always calling the local veterinarian or wildlife organization if you encounter a sick bird. vaccines are the best way to prevent spread amongst birds. if you encounter a sick bird or have an unusual death event of a bird in the united states, report it to the usda at 1-866-536-7593.",Recovery and Management of Bird Flu in Birds,Bird Flu in Birds _ PetMD,Chicken and Ducks,215,235
"bird flu in birds faqs can birds survive avian flu? birds that contract a low pathogenic strain of bird flu will almost certainly recover, while birds that contract a high pathogenic strain of bird flu will almost certainly not. certain species are more prone to infection than others. /24, can humans catch bird flu from birds? yes. they can also catch it from other species, but this is less common. long-term health effects are possible for people who contract the disease. there is currently no vaccine for bird flu in humans to prevent infection.",Bird Flu in Birds FAQs Can birds survive avian flu? Can humans catch bird flu from birds?,Bird Flu in Birds _ PetMD,Chicken and Ducks,94,106
"references swayne de. veterinary information network. avian influenza. 2008. /24, ",References,Bird Flu in Birds _ PetMD,Chicken and Ducks,10,15
"chicken care sheet petmd.com /bird/chicken-care-sheet chicken species overview known for their ability to produce farm-fresh eggs, backyard chickens are hardy birds with big personalities! raising a flock of chickens for companionship or egg production can prove to be a rewarding experience for beginner hobbyists. there are hundreds of chicken breeds, each with unique appearances, temperaments, egg-laying abilities, and hardiness against disease. chickens are not legal within every state in the u.s. before deciding to care for a chicken, research the laws and restrictions of your state to determine if the state is zoned to keep chickens and how many you’re allowed to keep at a time. chickens are highly social and should be kept in groups of at least three hens. for most households, a flock of five to six chickens is ideal. healthy hens begin to lay eggs between 18 to 24 weeks of age. depending on the hen’s breed, chicken eggs can appear white, green, blue, brown, or pink in color. hens need at least 12 hours of exposure to uv light each day to absorb dietary calcium and produce healthy eggs. hens produce the highest number of eggs between one and two years old. after that, egg production begins to wane. when overcrowded, chickens will create a “pecking order,” or a hierarchy within the flock. dominant birds that are higher in the pecking order will peck at submissive birds, which can lead to serious injury or even death. if this happens, more space needs to be provided for each chicken. if chickens are still aggressive toward each other even after being moved to a larger coop, they may need to be separated. due to stress, chickens may try to attack each other if kept in an overcrowded habitat. since early 2022, commercial poultry flocks around the world have become infected with highly pathogenic avian influenza (hpai). affected chickens will show signs of decreased energy and appetite, diarrhea, nasal discharge, decreased and/or abnormal egg production, and even sudden death. if you notice any of these signs, contact a veterinarian immediately.",Chicken Care Sheet Chicken Species Overview,Chicken Care Sheet,Chicken and Ducks,342,399
"chicken characteristics difficulty of care beginner /24, average lifespan up to 7+ years with proper care diet omnivorous minimum habitat size 2.5–3 square feet of indoor space, plus 5–10 square feet of outdoor space for each adult chicken",Chicken Characteristics,Chicken Care Sheet,Chicken and Ducks,38,44
"chicken supply checklist to keep a chicken happy and healthy, pet parents should have these basic supplies on hand: appropriately sized chicken coop appropriately sized chicken pen or “run” ¾-inch wire mesh for coop fencing untippable, elevated food dishes untippable water bowl or automatic watering system coop bedding material nesting material nest boxes high-quality pelleted food or crumble live insects crushed oyster shell grit treats sand and small sandbox for dust baths uv light /24, ",Chicken Supply Checklist,Chicken Care Sheet,Chicken and Ducks,75,82
chicken habitat,Chicken Habitat,Chicken Care Sheet,Chicken and Ducks,2,2
"choosing the right enclosure chickens should be housed in a well-ventilated, predator-proof outdoor shelter, called a “coop.” a shed, bard, or stable with an outdoor animal run can also be used to house chickens if the shelter is modified properly. all coops must be large enough to provide at least 2.5–3 square feet of indoor space, plus 5–10 square feet of outdoor space, for each adult chicken. always provide the largest habitat possible. when selecting a coop for chickens, make sure the shelter meets all the following qualifications: must have multiple outlets for lighting, fans (if needed), and air inlets or holes drilled through the roof for ventilation. must have a shaded area away from direct sunlight. must have enough nest boxes for all chickens to nest at the same time. must be slightly raised off the ground to prevent rain from flooding the enclosure. should have windows on each side of the enclosure. floors should be solid and made from a material that is easy to sanitize and drain, such as concrete or non-slip wood treated with a pet-safe waterproof coating. must be able to keep chickens within the ideal temperature range (65–75 f). recommended products: prevue pet products nest box chicken coop aivituvin 33.7-in extra large chicken coop frisco wooden outdoor chicken coop, red prevue pet products chicken coop coziwow wooden outdoor chicken coop w/ run & nesting box small pet habitats /24, attached to their coop, chickens also need an outdoor chicken pen, or “run,” that they can use to exercise, forage, and roam freely. coops and outdoor runs should be fully enclosed with a fence made of -inch wire mesh to protect the chickens from predators. fences should stand at least 6 feet high and be buried at least 6 inches underground. one nesting box should be provided for every three to four hens and placed in the darkest, calmest corner of the coop. the nesting box should also be elevated off the floor and filled with bedding. commercially available coops often come equipped with nesting boxes and runs, but make sure that the run and nesting boxes are large enough for your flock. be sure that any metal objects, such as wires, screws, and nails, are removed from coops and runs so chickens do not try to eat them. recommended products: trixie natura outdoor run chicken coop with covered top temperature chickens are most comfortable in temperatures between 65–75 f. be cautious of temperature changes and house your chickens indoors when the weather is extremely cold or hot. for chickens, excessive heat can lead to decreased egg production, decreased appetite, stress, and even death. during summer, fans can be added to the coop to increase ventilation and keep chickens cool. in cooler months, make sure the coop is well-insulated and kept warm with heaters, if needed.",Choosing the Right Enclosure Temperature,Chicken Care Sheet,Chicken and Ducks,471,544
"keeping a flock of chickens because chickens are social animals, it’s recommended to begin with a flock of at least three hens. if space is available, five to six chickens is an ideal flock size for beginner chicken parents. before adding a new chicken to an existing flock, you should quarantine the new chicken in a separate area for at least 10 days. this will reduce the risk of introducing pathogens into the shared habitat.",Keeping a Flock of Chickens,Chicken Care Sheet,Chicken and Ducks,75,83
"bedding the bottom of a chicken’s coop should be covered with at least 8 inches of pine/aspen shavings or hemp litter. avoid cedar-based bedding products, as they have aromatic oils that can irritate chickens’ sensitive respiratory tracts and put them at greater risk for infection. /24, you will also need to line your chickens’ nesting boxes and coop floor with an absorbent bedding material. while hay, sand, and straw can be used to line nesting boxes, these materials are not recommended for use on a coop’s floor because they grow mold quickly when wet. recommended products: nesting pads precision pet products chicken nesting pads, 10 count eaton pet & pasture usa grown & sustainably harvested bird nesting pads coops & feathers 13-in x 13-in premium nesting pads poultry bedding bedding frisco small pet paper bedding frisco aspen wood small pet bedding frisco pine shaving small pet bedding",Bedding,Chicken Care Sheet,Chicken and Ducks,147,166
"lighting daily exposure to ultraviolet (uv) light allows chickens to produce vitamin d in their skin so they can absorb dietary calcium for healthy egg-laying. chickens must absorb natural uv exposure by spending time outside in an escape-proof, predator- proof outdoor run whenever weather permits. during extremely cold weather, when chickens cannot be housed outside, you can shine a full-spectrum uv light designed for birds in your chickens’ indoor habitat for at least 12–14 hours each day. the light should be no more than 5 lux, as very bright lights can cause aggression. replace lights after six months of use, as their potency wanes over time. recommended products: zoo med avian sun compact fluorescent bird lamp, 26-watt",Lighting,Chicken Care Sheet,Chicken and Ducks,117,137
