text,topic,blog_name,pet,word_count,chunk_size
"african rock python habitat and history the african rock python is native to the continent of africa and prefers to make its home in the rocky outcroppings and savannahs where it can hide. they’re nocturnal and enjoy climbing trees and branches at night, where they can ambush prey. the species hasn’t moved around too much, and since it isn’t a very popular snake to breed and keep, there isn’t a large quantity of them outside of the snake aficionado crowd. the one exception to this is in the florida everglades national park, where the rock python has made its home and joined up with two other invasive species: the burmese python and boa constrictor. these species have been wreaking havoc on the local ecosphere. in fact, scientists think the african rock python may pose a bigger problem than the burmese python because it is more aggressive. this invasion of non-native snakes in the florida everglades is largely due to people buying hatchling african rock pythons and then releasing them into the wild once they grow too large to keep. that’s why giant snakes aren’t the right type of pet for everyone! additionally, back in 1992, hurricane andrew destroyed a number of zoos and breeding facilities, which enabled the release of a number of large breed snakes into the local community. this article was verified and edited for accuracy by dr. adam denish, vmd. /24, ",African Rock Python Habitat and History,African Rock Python - Python sebae,Reptiles,234,263
"african sideneck turtle - pelusios castaneus petmd.com /reptile/species/african-sideneck-turtle varieties there are currently no recognized subspecies of african sideneck turtle. they are very similar to the african helmeted turtle, however, and the names are frequently interchanged. another common name they are known by is west african mud turtle african sidenecks get their nickname due to their inability to withdraw their heads fully into their shells, instead drawing their head to the side and under the upper edge of their shell.",African Sideneck Turtle - Pelusios castaneus Varieties,African Sideneck Turtle - Pelusios castaneus,Reptiles,79,90
"african sideneck turtle size african sidenecks are on the larger-side of the spectrum and can reach an adult size between 7 and 12 inches, with the females reaching a larger size than their male counterparts. male sidenecks grow to reach a maximum length of about 10 inches.",African Sideneck Turtle Size,African Sideneck Turtle - Pelusios castaneus,Reptiles,47,51
"african sideneck turtle lifespan when given proper care, african sideneck turtles can easily live for a few decades. some reports suggest species living for more than 50 years in captivity.",African Sideneck Turtle Lifespan,African Sideneck Turtle - Pelusios castaneus,Reptiles,30,33
"african sideneck turtle appearance african sidenecks are typically dark colored, and their underbellies (called plastrons) are a grayish black color with a wide, poorly defined yellow area. they have olive-to- brown heads with black markings on top, and two barbels (beard-like sensory organs) that protrude from the lower jaw. they have lightly webbed feet with long, sharp claws, or nails. in the image below, you can see the two barbel nubs on the chin of this young african sideneck turtle. image by laurent lebois, on flickr creative commons (click image to se larger view) unlike many turtle species that have more serious reptilian features, the african sideneck has a face that can be described as cute, with a mouth that is fixed into a smiling shape and big round eyes. when it pulls its head to the side to tuck under its shell, it appears to be playing coy. while there aren’t any official subspecies, there are three variations that the african sideneck can take on. the “normal form,” which is as described above; the “rainforest form,” where the turtle displays an all over dark brown or black shell; and the “savannah form,” which takes on a lighter, buttery color of caramel, with a full yellow plastron. /24, ",African Sideneck Turtle Appearance,African Sideneck Turtle - Pelusios castaneus,Reptiles,208,245
"african sideneck turtle care level due to its environmental requirements, moderate size, and long lifespan west african mud turtles/sideneck turtles are best left to intermediate and advanced turtle keepers. that said, they are hardy turtles and can withstand periods of deprivation.",African Sideneck Turtle Care Level,African Sideneck Turtle - Pelusios castaneus,Reptiles,41,47
"african sideneck turtle diet what and when to feed your african sideneck in the wild, african sidenecks are omnivores, munching without discretion on insects, plants, and fish that are native to its habitat. when it comes to feeding your african sideneck, variety is the key to success. no matter how much your turtle prefers a single food type, always feed it a variety to prevent it from developing a fixation. aside from variety, don’t overfeed your turtles! adult sidenecks should be fed as much as they will eat in a few seconds, once every second or third day. when they’re young and growing, insects and protein should make up the majority of your sideneck turtle’s diet. as they get older they tend to give up most of their carnivorous tendencies. for meat proteins you can feed your sideneck earthworms, snails, clams, fish, aquatic insects, cooked chicken pieces, beef hearts, crustaceans, and maybe some small amphibians. as for the greenery, stick to nutrient-rich greens like spinach, romaine, and red-leaf lettuce (never iceberg). you can also feed your turtle chopped collard greens, dandelions, and mixed vegetables, too. since sidenecks are aquatic turtles, they eat in their tanks and meals can become messy. to avoid frequent tank cleanings, simply remove your turtle from its tank and feed it in a separate container. if you keep multiple turtles, we recommend feeding them one at a time, as described above, to avoid food aggression and feeding frenzies. supplements to ensure your turtle is receiving the right amounts of nutrients, we also recommend providing a calcium block or other vitamin and mineral supplements periodically.",African Sideneck Turtle Diet,African Sideneck Turtle - Pelusios castaneus,Reptiles,268,317
"african sideneck turtle health like other cold-blooded creatures it’s important to provide the proper lighting, heating, and dietary requirements. otherwise, african sideneck turtles are extremely hardy creatures. that being said, it’s a wise idea to have a reptile veterinarian on hand before you even bring your pet turtle home. if you suspect your west african mud turtle to be suffering from any ailments, contact your reptile vet as soon as you can. /24, some of the common illnesses that your turtle may experience throughout its life are: dehydration malnutrition parasites (internal and external) dehydration weigh your turtle regularly to monitor its weight. if it experiences a significant and unexplainable change in weight, dehydration or illness could be the cause. vitamin d3 deficiency/calcium deficiency african sideneck turtles that are suffering from a lack of vitamin d3 and/or calcium may display swollen eyes or limbs and open wounds on the skin. parasites lastly, if you notice little worms floating around in your turtle tank, if your turtle is unable to swim or breathe properly, or if your turtle has a lot of bubbling coming from its nose, it probably has a parasite problem.",African Sideneck Turtle Health,African Sideneck Turtle - Pelusios castaneus,Reptiles,191,217
"african sideneck turtle behavior african sideneck turtles are hardy, active, moderately sized and naturally abundant. they are relatively undemanding and make for great pets but can be curious almost to the point of aggressive. they can also be aggressive with each other, but mainly this occurs when they are eating, mating, or kept in a habitat that is too small or dirty. they are not known for being aggressive with people, but if they are nervous they may use their claws to try to escape. if you’re looking for a pet that will provide you with entertainment and make an interesting display, african sidenecks are a great choice.",African Sideneck Turtle Behavior,African Sideneck Turtle - Pelusios castaneus,Reptiles,108,121
"supplies for the african sideneck turtle’s environment habitat or aquarium setup depending on your local climate, african sidenecks can be kept indoors or outside. african sideneck turtles do not hibernate seasonally, as some other species do, so they should only be kept outside when the outside temperatures are warm. for the sake of this piece we’ll mainly cover inside housing requirements. there are only a few things that west african mud turtles/sidenecks require to live happily: a tank a dry spot lighting /24, heating food you can use a variety of things as your turtle tank, including all-glass aquariums, large rubbermaid totes, baby pools, custom-built enclosures, etc. for a group of adult west african mud turtles, an area of 6 feet by 3 feet that can hold between 125 and 175 gallons of water will suffice. for single turtles, a 40-gallon glass aquarium will suffice as well. when choosing a turtle tank, wider is always better than taller. remember, turtles don’t jump, they like to float, dive, and bask. your water level should be at least 1.5 times the length of your turtle; the ideal depth is from 6 to 8 inches. the one essential piece of decoration you need to have is a place where your turtle can haul out of the water to dry off, preferably under a basking light. for substrate, you can either use large pebbles/gravel (too big to swallow), or you can use nothing at all. keep in mind that any type of substrate will collect food and digestive waste, making cleanups a bit more time intensive. to keep your turtle tank clean you can either change the water frequently, every few days or so. to keep the water relatively clean between cleanings, you can buy a tank filter from your local pet store; just be sure that it is powerful enough and has a flow rate of 350 gallons per hour. branches and shelters it’s a wise idea to outfit your turtle tank with things that appear in the turtle’s native habitat. in the case of the african sideneck this includes driftwood, large flat rocks (some of which should be used to create an above water basking spot under the uvb basking light), cork bark slabs, and plants. while sidenecks don’t “climb” trees, they do have powerful claws on their feet that enable them to climb inclines. turtle- and water-safe logs and other types of wood in the aquarium are good for your turtle, but arrange them in a way that will not allow your turtle to use them to launch itself out of the tank, otherwise you may have an injured turtle on your hands. a mix of artificial and live plants is fine, just make sure that there are plenty, as the sideneck needs to be able to hide away when necessary, especially in a multi-turtle habitat, where it will need to hide occasionally from other turtles that are getting aggressive. /24, heat and light lighting can be provided via fluorescent and incandescent light bulbs from above or via an undertank heater. always pair your lights with digital thermometers to ensure proper temperatures are maintained. a good temperature range for your turtle’s water is between 70 and 75 degrees fahrenheit. the basking area should be kept at a temperature between 95 and 100 degrees fahrenheit, with the ambient room temperature remaining in the low 80s. lights are not just for warmth. aquatic turtles like the african sideneck benefit from ultraviolet lights, too, particularly from uvb rays. these rays give turtles vitamin d3 and can help them stay healthy. when placing uvb/uva lights, keep in mind that any plastic, plexi-glass, or glass blocking them will prevent the beneficial rays from reaching your turtle. also, uvb lights lose their uvb strength over time, even though the bulb continues to emit light. it’s a good idea to mark your calendar to change the uvb bulbs every 9 months. when provided with the proper environment and diet, your african sideneck turtle will give you years of companionship.",Supplies for the African Sideneck Turtle’s Environment,African Sideneck Turtle - Pelusios castaneus,Reptiles,671,768
"african sidenecked turtle habitat and history the african sideneck is native to the west african countries of angola, guinea, ghana, senegal, liberia, sierra leone, and the congo. they live in rivers, lakes,and ponds during the wet season and bury themselves deep in the mud (called estivating) during the dry seasons. they have also been known to estivate in underground burrows when temperatures get too warm, reemerging when temperatures become suitable again. this article was verified and edited for accuracy by dr. adam denish, vmd. /24, ",African Sidenecked Turtle Habitat and History,African Sideneck Turtle - Pelusios castaneus,Reptiles,85,102
"axolotl - ambystoma mexicanum petmd.com /reptile/species/axolotl-ambystoma-mexicanum by jessie m sanders, dvm, certaqv axolotl history although not technically a fish, the axolotl ( ambystoma mexicanum ) is an extraordinarily unique amphibian. nicknamed the mexican walking fish, the axolotl was first discovered in lake xochimilco in mexico in the 19th century by french explorers. these alien-like salamanders have a distinctive appearance. while most salamanders progress through an aquatic stage of their life cycle before becoming land-dwelling animals, the axolotl remains in this adolescent-like stage and remains 100% aquatic. their unique appearance has made them desirable pets for many years. this has led to them being natively endangered and trade-restricted by cites, which means they cannot be taken from the wild. however, axolotls have an active breeding program, the majority currently undertaken at the university of kentucky, which has reared hundreds of generations of captive-bred axolotls. it should be cautioned that the axolotl is certainly not a beginner pet. if you have never kept aquatic pets before, it is highly recommended that you do not start with axolotls. a basic, tropical freshwater fish tank is a great starting point for any aquatic hobbyist. once you have mastered the care and maintenance of a basic freshwater setup, you may progress towards axolotls. while they may need more care and consideration than some other aquatic species, these unique and personable animals make excellent pets and can become much beloved family members.",Axolotl - Ambystoma mexicanum Axolotl History,Axolotl - Ambystoma mexicanum,Reptiles,236,272
"axolotl appearance the adolescent form is characterized by frilly gills sticking out on both sides of the neck. axolotls do have lungs, however, that are fully functional, and often they will rise to the surface for a gulp of air. axolotls reach maturity around one year of age and can top out at 30 cm in length. females are usually larger than males and will increase significantly in girth during egg production. their skin can be seen in different color varieties. the wild-type axolotl appearance is mostly brown with a mottled mix of black, yellow, and iridescent spots. captive axolotls have been bred to show only one-color variety of skin pigment, rather than the mix of colors their wild counterparts display. melanoid (dark) adults lack the mottled skin appearance and are a dark color throughout their body. white or albino axolotls lack melanin, instead expressing yellow and iridescent pigments. /24, in addition to their unique appearance, one of the most astonishing characteristics axolotls have is their healing and regenerative abilities. at the site of any injury, or even amputation, the surrounding cellular structure will revert to its embryonic state and regrow the affected tissue. this makes axolotl skin very unique in its ability to heal from nicks and cuts without any scarring. this ability to regrow limbs with amazing ease is extremely rare throughout the entire animal kingdom. in fact, this regenerative capacity has been long studied in order to try to manipulate other animal, and even human tissue to behave similarly.",Axolotl Appearance,Axolotl - Ambystoma mexicanum,Reptiles,252,282
"axolotl diet & feeding find a good quality axolotl diet or be ready with some live food options. an axolotl’s diet can consist of live food or soft pellets, but keep in mind that live food may try to bite your axolotl and cause skin lesions or skin irritation. if your axolotl is accustomed to live food, remember to be patient when transitioning from live food to pellets. there are commercial diets available that will support optimum health. it is best to feed your axolotl small meals throughout the day, rather than one big meal; gorging themselves at one meal, which they have a tendency to do, will cause digestive problems. keep to a consistent schedule and feed at the same spot in your aquarium. with patience, axolotls can be trained to accept pellets at a target or in a specific area of your tank.",Axolotl Diet & Feeding,Axolotl - Ambystoma mexicanum,Reptiles,145,160
"axolotl health concerns the most common issues with axolotls come from their aquatic environment. unlike most fish, amphibians do not have a protective scaly coat. this makes their skin more prone to nicks and tears. even with their amazing healing abilities, axolotls also have to protect their delicate external gills. make sure that all your aquarium décor has no sharp edges and remove anything that your axolotls are getting stuck under or struggling to move around. juvenile axolotls are prone to accumulating air in their abdomens. air leads to a distended abdomen and to floating upside-down. this occurs due to their immature gut adapting to a higher protein diet. this syndrome will correct itself with time as the animal matures, but reducing portion size can have more immediate resolution. never try to “burp” the air out of your axolotl. another floating syndrome can be caused by small tears in the lungs, allowing air to be free elsewhere in the body. your veterinarian will need to take radiographs, commonly known as x-rays, to determine the location of the air. axolotls are most susceptible to various skin diseases. the most common cause of skin lesions and blisters is poor water quality. it is highly recommended that you purchase a water quality test kit and test your water regularly with any aquatic /24, animal. they are also susceptible to external skin parasites, which are easily diagnosed by microscopic examination of the skin. as with other skin issues, skin parasites are often secondary to poor water quality. another causative factor behind skin blisters is ambystoma tigrinum virus (atv). this virus is fatal. once a diagnosis has been established, steps need to be taken to protect the other axolotls from disease spread. unfortunately, the only resolution is early euthanasia of the infected animal, along with complete cleaning of any infected habitat systems with bleach or complete replacement of all habitat supplies.",Axolotl Health Concerns,Axolotl - Ambystoma mexicanum,Reptiles,316,353
"axolotl lifespan with clean water, a good home, and complete diet, you can expect up to 15 years with your axolotl.",Axolotl Lifespan,Axolotl - Ambystoma mexicanum,Reptiles,21,25
"building an axolotl habitat it is recommended to start with one axolotl in a 10-gallon tank. if you have used the tank as a terrarium or other land-based system previously, make sure to clean it thoroughly with bleach and rinse it very well. multiple axolotls housed together will require their own territory. while they are peaceful animals, and both genders cohabitate well with each other, there may be occasional nips, accidental bites, or breeding scuffles in a tank environment. adding caves, which can be as simple as pvc pipes of appropriate size, along with soft plants or large rocks, will provide a safe space for each animal. no more than three axolotls can be kept in a 10-gallon tank. axolotls require brackish water — a mix between fresh and salt water. this is one of the main reasons that axolotls are not recommended for first-time aquatic pet owners. it is recommended that owners be very familiar and comfortable with basic freshwater aquariums before starting with axolotls. a specialized axolotl water recipe is necessary for optimal health. one well-known solution, mixed by german axolotl researcher johannes holtfreter, requires that the water be filtered through a carbon and particulate filter, a uv light, and treatment with a dechlorinator, or water that has been deionized or distilled. the solution is made as follows: holtfreter’s solution (per liter of water) nacl (salt – non-iodinized) 3.46 grams kcl (potassium chloride) 0.05 grams cacl2 (calcium chloride) 0.1 grams /24, nahco3 (sodium bicarbonate) 0.2 grams pre-mixed formulas are also available for purchase at your local pet supply store. regardless of your water concoction, axolotls need to be kept in a tank with a good filter and gentle water flow. you will need a filter with adjustable flow. axolotl gills can easily be damaged by high, rapid water flow and poor water quality. before your axolotl aquarium is ready for your pet to live in it, the tank will need time to cycle for ammonia conversion to nitrite, and finally nitrate. during this 4-6 week period, you will need to perform frequent water changes to remove these compounds. use a test kit and watch for spikes in ammonia and nitrite, until it finally reaches the appropriate level of nitrate. once you are fully converting to nitrate, you will need to keep your nitrate levels low with regular water changes. live plants can take up a portion of the nitrate, but it is better to do regular water changes to remove other stressful components of water quality along with the nitrate. you do not need a heater in an axolotl tank. in warmer climates, you may even need to add a chiller to your tank to keep your water within the optimum temperature range. the ideal temperature for axolotls is between 60-64° f (16-18° c). axolotls do not hibernate, so you do not need to worry about varying the temperature seasonally. make sure your tank is kept out of direct sunlight, which can cause temperature swings and increased algae growth. when housing axolotls, keep in mind that they are very curious and will attempt to ingest anything that looks or smells like food. this includes any substrate (e.g., rocks, gravel) you place in your tank. anything smaller than 3 cm will be ingested. bowel obstructions are common in axolotls and may require surgery to correct. if you suspect your axolotl may have been eating something they shouldn’t, contact your local exotic or aquatic veterinarian as soon as possible. do not attempt to correct the obstruction yourself. large rocks are best for substrate and will also give your axolotls spaces to find privacy. you can add some fake or real plants to your tank, but remember to keep them soft in order to prevent skin tears. the most important thing you can do to support your axolotl’s health is to provide clean water and good diet. like all other aquatic tanks, your axolotl tank will require regular maintenance. when it comes time for maintenance, you will need a siphon to get between rocks and crevices to remove waste. a regular gravel siphon will not work well for this, but you can use the siphon tubing without the siphon. you will also need to perform regular water changes, physically removing old tank water and replacing it with new, appropriately conditioned water. the amount and frequency of changes will depend on your filter and tank capacity, how many axolotls you keep, and how much they are fed. the most common cause of disease in all aquatic animals is secondary to poor water quality. /24, ",Building an Axolotl Habitat,Axolotl - Ambystoma mexicanum,Reptiles,762,869
"before you begin — finding an aquatic veterinarian before you begin, find your nearest aquatic veterinarian and have their information handy if any issues present themselves. the following sources can help you to find your closest aquatic vet: american association of fish veterinarians world aquatic veterinary medical association aquatic veterinarian database references gresens, j. an introduction to the mexican axolotl ( ambystoma mexicanum ). lab animal. 33:9 (4-47). ambystoma genetic stock center (agsc). university of kentucky. /24, ",Before You Begin — Finding an Aquatic Veterinarian,Axolotl - Ambystoma mexicanum,Reptiles,77,92
"blue-tongued skink - tiliqua petmd.com /reptile/species/blue-tongued-skink popular varieties one of the largest of all the lizard families is the scincidae, or skink family. the most prominent and popular of the pet skinks is the tiliqua , or blue-tongued skink. there are several different species and subspecies of blue-tongued skink, all of which sport the trademark berry-blue tongue. there are ten types, or subspecies, of blue-tongued skink. they are the western, centralian, eastern, northern, blotched, pygmy, indonesian, kei island, tanimbar island, and merauke blue-tongued skinks.",Blue-Tongued Skink - Tiliqua Popular Varieties,Blue-Tongued Skink - Tiliqua,Reptiles,84,113
"blue-tongued skink size blue-tongued skinks are rather heavy-bodied, medium-sized lizards with short, stubby tails and legs, and triangular heads. they are slow moving lizards, due to their short and stubby legs, and they don’t like to climb very much. the size of your pet blue-tongued skink will largely depend on the species you purchase, but generally speaking, they will grow to attain a length of up to 20 inches and sometimes more. the average size of each blue-tongued skink species is broken out below: western blue-tongued skinks grow to be about 19.5 inches (50 cm) in length. they are one of the more rare species of skink and are usually not kept as pets. pygmy blue-tongued skinks are the smallest and rarest of the skink species, measuring a mere 4 inches (10 cm) in length at the max. blotched blue-tongued skinks can grow to a length of 23.5 inches (60 cm). tanimbar island skinks are smaller, ranging in size from 15 to 17 inches (38 to 43 cm) in length. northern blue-tongued skinks are the largest and heaviest species, growing to an average size of 24 inches (61 cm) in length. eastern blue-tongued skinks are also called common blue-tongued skinks and grow to an average length of 19 inches (48 cm). centralian blue-tongued skinks grow between 15.5 and 17.5 inches (40 to 45 cm) in length. merauke blue-tongued skinks frequently reach lengths of 25 to 30 inches (63.5 – 76 cm). kei island and indonesian blue-tongued skinks grow to around 19.75 inches in length (50 cm). /24, ",Blue-Tongued Skink Size,Blue-Tongued Skink - Tiliqua,Reptiles,257,313
"blue-tongued skink lifespan as you can see, there are many different types of blue-tongued skink out there, and each species and subspecies has a different lifespan and different characteristics. that said, the entire skink family is relatively long-lived. if you’re considering the purchase of a pet blue-tongued skink, be prepared to make a commitment of at least twenty years. the normal life expectancy of a captive skink is anywhere between fifteen and twenty years, but some have been reported to live in excess of thirty-two years.",Blue-Tongued Skink Lifespan,Blue-Tongued Skink - Tiliqua,Reptiles,86,101
"blue-tongued skink appearance blue-tongued skinks, as the name suggests, are best known for their bright blue, berry-hued tongues. their scales have a high-gloss appearance and come in a wide variety of patterns, colors and markings. their base color can range from a creamy, golden yellow to reds, oranges, silvery-gray, and in some cases they are completely black or brown. depending on the species of skink, some will take on different patterning and banding than others.",Blue-Tongued Skink Appearance,Blue-Tongued Skink - Tiliqua,Reptiles,75,93
"blue-tongued skink care level blue-tongued skinks are as a whole a friendly, intelligent bunch, as far as lizards go. they make great reptile pets, but they are sizeable lizard to hold. they settle down quickly, are easily acclimated to captivity, and grow into approachable, submissive pets. however, certain species are calmer than others, and not every type of blue- tongued skink can be considered safe for children. while the cost of maintenance and care is relatively low, especially when compared to a dog or cat pet, blue-tongued skinks can live for quite some time. for these reasons they can be considered good for beginners to advanced herpetoculturists, but a great deal of thought and consideration should be taken before committing to a blue-tongued skink of your own.",Blue-Tongued Skink Care Level,Blue-Tongued Skink - Tiliqua,Reptiles,127,149
