text,topic,blog_name,pet,word_count,chunk_size
"akhal-teke | petmd petmd.com /horse/breeds/c_hr_akhal_teke the akhal-teke, otherwise known as the “golden horse” or ""horse that sweats blood,"" is originally from the southern desert region of modern-day turkmenistan and one of the most ancient horse breeds with a widely disputed history. it is best known for its shimmery coat and outstanding endurance.",Akhal-Teke | PetMD,Horses_Breeds_Akhal-Teke,Horses,52,64
"physical characteristics the akhal-teke is fine-boned and lean with a long, dipped back, a low-set tail, a narrow chest, and large feet. its long head features large almond-shaped eyes and long muzzle, and its neck is angled rather than sloped. when it walks, it appears to be gliding. this is probably a result of its long legs and extended pasterns in the hind end that give it a very slight gait. their hardiness, quick build, and endurance adapted the breed to be able to endure harsh desert conditions. the breed stands between 14.3 hands (57 inches, 145 centimeters) and 16.3 hands (65 inches, 165 centimeters) high. the akhal-teke usually has white markings on its face and legs and can be found in different colors, including bay, black, chestnut, gray, and palomino. the most famous color is the pale, metallic buckskin—a gift from its turkmen ancestors. their often-metallic coats are due to more hollow hair shafts, which reflect the light in a shimmery manner. the myth that this breed sweats blood is due to the horses’ thin skin allowing blood vessels to be more visible during exercise.",Physical Characteristics,Horses_Breeds_Akhal-Teke,Horses,186,225
"history and background the akhal-teke is either a descendant or continuation of the fierce and much-valued ancient turkomanhorse. the nomadic tribes, known as the ""teke,"" were the akhal-teke’s original breeders. they had peculiar ways of caring for their horses. for instance, they made their horses sweat out their extra fat so that they would remain lean. otherwise, the horses wouldn’t have survived on the scant feed available. the turkmene breed was supposedly used by king darius as a cavalry mount. alexander the great also used the same breed for his army; his father got the mounts from fergana which is now known to be turkmenistan. when the romans came to the region, the turkmene breed spread further and propagated, although it was heavily cross-bred to improve form and length. parthian horses, for instance, are of turkmenian descent. parthian horses became so famous that the chinese also wanted to possess the so-called ""blood- sweating"" horses; they made fine gifts for the emperor. through the years, the akhal-teke breed has been carefully maintained by its breeders. in fact, it has remained so pure that its physical attributes closely mirror those of its ancestors.",History and Background,Horses_Breeds_Akhal-Teke,Horses,191,226
"temperament the akhal-teke is an emotional breed; often called “the horse of a single master,” these horses often will bond to just one person and will be difficult for anyone else to handle or train. they may be difficult to train at first as they can be stubborn and opinionated, but these loyal companions will gladly trudge through any long journey for their chosen partner once that connection is formed.",Temperament,Horses_Breeds_Akhal-Teke,Horses,70,77
"care and health the akhal-teke shares some commonly acquired health issues with breeds it has helped developed. similar to the arabian horse breed, akhal-tekes have a higher prevalence for degenerative suspensory ligament desmitis (dsld). this is a progressive disease that causes the breakdown of the suspensory branches in the fetlock area, particularly the hindlimbs. you may notice swollen and dropped fetlocks, or your horse shifting weight differently trying to get comfortable. while there is not currently a cure for this disease, there are some daily management changes such as therapeutic shoeing, anti-inflammatories, and controlled turnout that can help keep them comfortable should they develop it. akhal-tekes may also be prone to cervical vertebral malformation (cvm or wobbler’s syndrome); this is a disease also seen in thoroughbreds which can be traced back to this ancient breed. there is likely a genetic component to this process, but research is still ongoing in this area.",Care and Health,Horses_Breeds_Akhal-Teke,Horses,152,174
"albanian | petmd petmd.com /horse/breeds/c_hr_albanian the albanian breed is named after its place of origin—albania. a common horse breed, the albanian is ideal for riding detail but is also useful in light draft work.",Albanian | PetMD,Horses_Breeds_Albanian,Horses,34,41
"physical characteristics there were originally two types of the albanian breed: the ""mountain albanian"" and the ""myzeqea,” or “plains albanian,"" a designation which came from the horses’ breeding grounds. the mountain albanian measures from 12.2 to 12.3 hands (around 49 inches, 125 centimeters) high, while the plain albanian is taller at around 13.2 hands (53 inches, 134 centimeters) high. due to crossbreeding, however, the differences between the mountain and the plains types have blurred through the years and are no longer clearly apparent. though smaller and lighter, the mountain albanian was also slightly more agile and spirited than the plains albanian. for this reason, the mountain albanian was preferred for riding. the plains albanian, meanwhile, was heavier and taller. due to its slightly larger form, it was mainly used for draft work like pulling carriages and light loads. the albanian’s gait is easy and natural, and it is quite strong for its size. generally, the albanian horse is chunky and stocky; it appears in common colors like chestnut, black, or gray.",Physical Characteristics,Horses_Breeds_Albanian,Horses,171,208
"history and background the albanian breed is part of the balkan group. their look and form are like those of the horses found in the mountains of bosnia herzegovina and the rodope mountain range. during the ottoman empire, the native albanian horses were crossbred with arab stock. while the albanian was mainly bred in the past for riding and transport, it is now often used for agricultural work. recent crossbreeding efforts have focused on increasing the size of the albanian to make it even more suitable as a farm horse. in the past few decades, other breeds such as the halflinger, nonius, and arabian have been incorporated into the lineage to promote a larger animal better suited for agricultural work.",History and Background,Horses_Breeds_Albanian,Horses,120,131
"temperament the albanian is a lively breed with high endurance and great agility. this makes it well-suited for riding and transport. more recently with its improved size, these characteristics have adapted well for farm life.",Temperament,Horses_Breeds_Albanian,Horses,35,40
"health and care the albanian is well-known for its resistance to disease and hardiness. this makes it an easy horse to care for. as long as they are not overfed and in work, they should maintain a healthy body condition.",Health and Care,Horses_Breeds_Albanian,Horses,40,45
"albino | petmd petmd.com /horse/breeds/c_hr_albino though not technically a breed, the albino horse is well-recognized because of its white coat and pink skin. in fact, any horse—regardless of its bloodline, ancestry, or size—can be classified as an ""albino"" if it is born with the distinctive white color. contrary to what some may believe, it is a common type in the united states.",Albino | PetMD,Horses_Breeds_Albino,Horses,62,77
"physical characteristics the albino horse has the distinct characteristics of an animal with albinism, though it is not a true ""albino."" the biggest distinction is that its pink skin shows through its white coat, that has no grey or cream tint. possible breeds that may possess these genes include thoroughbreds, arabs, morgans, stock horses, paint horses, and saddlers. the international americal albino association inc. (iaaai) allows horses with a few small colored spots of hair only, not skin, into their registry.",Physical Characteristics,Horses_Breeds_Albino,Horses,81,97
"personality and temperament many of the breeds that can be albino are intelligent and willing. they are often used for horse shows and public performances, popular for their mind and flashy coloring.",Personality and Temperament,Horses_Breeds_Albino,Horses,32,35
"history and background the albino takes its name from the latin word ""albus,"" which means white. however, the albino horse does not have albinism disorder (insufficient melanin production), but is merely white. as such, it is not weak and does not have poor eyesight as some people may claim. in other words, the albino horse may look like an albino but it is not an albino in the real sense of the word. in truth, the albino horse is just a white colored horse—nothing more, nothing less. historically recognized as a royal mount, only noblemen, heroes, and other affluent members of the royal family had the right to ride the albino or white horse. so much so, in fact, that the albino became the rallying point during ancient wars, as it was usually the mount of the commanding officer. for instance, el cid, (a castilian nobleman and military leader), used a white horse in legendary battles fought in spain. napoleon also had a stable of white horses. furthermore, many during the renaissance period commissioned portraits of themselves riding a white horse. indeed, the white horse is the symbol of elegance, beauty, courage, wealth, and royalty. many experts believe the american albino breed began with a single white stallion named old king. this white horse sired many white-coated foals even when the mothers of such foals were non-white mares. old king was purportedly of arab morgan extraction, although there are no records to verify this; his lines, size, and proportion, however, were typical of this breed. it is old king’s white-coated progeny that the aaha (american albino horse association), now the iaaai, accepts in its registry. the modern albino horse is still mainly used for riding and performance today.",History and Background,Horses_Breeds_Albino,Horses,288,343
"health and care some albino colored paint breed foals can inherit overo lethal white syndrome. this is characterized by an incomplete intestinal tract, and the inability to pass manure. this is fatal in every case; breeding should be considered carefully to account for this possibility. other white horses take on typical breed characteristics, including their common health issues.",Health and Care,Horses_Breeds_Albino,Horses,58,65
"altai | petmd petmd.com /horse/breeds/c_hr_altai a fairly common horse breed, the altai is one of the oldest breeds that can be found in siberia today. it is named after the altai mountains where it was reared and cared for by the local nomadic tribes centuries ago. due to its harsh environment, the altai is also one of the hardiest breeds that exist today.",Altai | PetMD,Horses_Breeds_Altai,Horses,63,71
"physical characteristics the altai is typically muscular with a powerful croup, short yet strong legs, and a fleshy, stout neck. it stands about 13-14 hands high (52-56 inches, 133-142 centimeters) and has a slight indentation midway its back, which causes it to be susceptible to over-sloping and hock- bowing. the common colors for an altai coat are black, gray, bay, and chestnut. however, some rare altai have the chubari pattern or ""leopard spots.""",Physical Characteristics,Horses_Breeds_Altai,Horses,73,93
"personality and temperament the altai has an exceptional ability to adapt to harsh climates and conditions. even crossbred altai horses exhibit this characteristic, although they are typically larger than pure altai breeds. the altai breed is also very easy to maintain and manage. it requires little special care, especially when allowed to roam freely in year-round pastures.",Personality and Temperament,Horses_Breeds_Altai,Horses,57,64
"history and background the alta’s kaya, commonly known as the altai, is named after its place of origin, the altai mountains. these horses were mainly used by nomadic tribes as mounts and pack horses centuries ago. seeing as their area of origin is bleak, cold, and generally harsh, altai horses had to have a very strong and hardy constitution. their human masters—the nomads of the altai mountains—did not give them any special treatment or care and they were mostly allowed to fend for themselves. this led to the selection of the fittest in the altai breed. only the sure-footed, muscular, and brawny horses with hardy feet and strong lungs, heart, and tendons were able to survive in the mountains and were taken on by the tribes as their riding and pack horses. as such, the altai is one of the hardiest horse breeds in the world, as these horses are well-acclimated to very harsh climates and environmental conditions. in the early 20th century—specifically after the revolution—the soviet government thought of improving the altai breed as a meat-producing animal. after collecting many altai horses, the russians began a concerted effort to crossbreed the altai with other existing russian breeds such as the orlov trotters and don, as well as half-bred horses. the result of the crossbreeding experiments is the still-hardy, but larger altai horse. after getting the right mix of form and endurance, the breeders then moved on to breeding more of the hybrid altai. in other words, the result of the cross-breeding—the improved altai breed— was then bred with other altai horses that were also a result of the cross-breeding experiments. in the 1970s, the results of further breeding were surveyed and the best among them were collected. nearly 700 mares were herded in breeding farms and used to perpetuate the best altai stock. today, this breed also still exists in its aboriginal form. that is to say, thousands of the native and pure altai that have not been subject to the extensive crossbreeding experiments done in the 20th century can still be found in the upper altai mountains.",History and Background,Horses_Breeds_Altai,Horses,349,399
"health and care because the altai breed is so hardy, it can be prone to becoming overweight if fed too much. it has been bred and adapted over the years to survive on very little and maintain an appropriate weight. too many calories or an overly sedentary lifestyle can lead to susceptibility to developing metabolic conditions and equine cushing’s disease.",Health and Care,Horses_Breeds_Altai,Horses,60,65
"alter real | petmd petmd.com /horse/breeds/c_hr_alter_real the alter real is a rare horse breed that is originally from portugal. its name comes from alter de chao, a small town in the southern province of alentejo, where ""real"" means ""royal"" in portuguese. immensely strong and powerfully built, the high-stepping alter real is ideal for riding, pulling carriages, and for classic dressage competitions.",Alter Real | PetMD,Horses_Breeds_Alter Real,Horses,61,75
"physical characteristics the alter real is a strapping, high-breasted horse with superb lines, a muscular back, strong hocks, and long pasterns—all of which make it ideal for horse training competitions like classic dressage. its height ranges from 15-17 hands, and is typically brown or bay.",Physical Characteristics,Horses_Breeds_Alter Real,Horses,45,55
"personality and temperament although the alter real is malleable enough for training—in fact, it is very able and quite eager to learn—it is typically high-strung and spirited. as such, it requires patient and masterful handling.",Personality and Temperament,Horses_Breeds_Alter Real,Horses,35,42
"history and background the alter real was established in 1747 by the braganza family in the royal stables of lisbon. a royal family, the braganzas probably accounted for the addition of ""real"" (or royal) to the horse's name. though the breed began with one stallion and a mere 300 head of andalusian mares from spain, the alter real, with the help of horse enthusiasts, became a great carriage and riding horse. during the invasion by napoleon’s forces, further attempts to ""improve"" the breed were made. they had disastrous results and led to the near decimation of the alter real breed. at that time, the breeders crossbred the alter real with the english, hanoverian, thoroughbred, and norman horse breeds. as they saw the weakening of the alter real stock, the breeders tried crossbreeding with the arab breed. it was not until the portuguese government intervened and reintroduced the native andalusian into the mix in the 1800s that the alter real regained its former glory. the alter real nearly faced extinction again at the beginning of the 20th century, when the reign of the portuguese monarchy, which was mainly responsible for breeding and caring for the alter real, ended. the new portuguese government chose to close the stud book and discontinue all breeding efforts. furthermore, all the stallions were castrated—except two, that is, which dr. ruy d’andrade was able to save from gelding. dr. d’andrade was also able to spirit away a few mares and successfully started a new herd. by the mid-20th century, he had handed over his thriving herd to the ministry of agriculture in portugal, where it has since flourished and expanded.",History and Background,Horses_Breeds_Alter Real,Horses,273,315
"health and care the alter real is hardy and strong; overall it is a healthy breed, although it can be prone to arthritis depending on its athletic career.",Health and Care,Horses_Breeds_Alter Real,Horses,28,31
"american bashkir curly petmd.com /horse/breeds/c_hr_american_bashkir_curly the american bashkir curly is a horse breed that purportedly originated in central nevada, though some argue to the contrary. a common u.s. horse breed, it is mainly used for riding purposes today.",American Bashkir Curly,Horses_Breeds_American Bashkir Curly,Horses,38,47
"physical characteristics ironically, not all horses have curly hair. in the summer, they shed the silky and kinky hair on the mane, eventually growing the ringlets back during the winter. common coat colors for the breed include gray, black, bay, appaloosa, and pinto. a typical stands at 14.3 to 15 hands high (57-60 inches, 145-152 centimeters) with a stout, muscular, and noble frame. it has a muscular back and hocks; powerful, rounded shoulders; a round, crease-free rump; and a wide, deep chest. its legs, meanwhile, are straight with flat knees and tough, almost-perfectly rounded black hooves. an 's eyes are also wide-set, providing it with a wider range of vision.",Physical Characteristics,Horses_Breeds_American Bashkir Curly,Horses,110,144
"personality and temperament the has an amiable nature and is highly trainable. it is alert and moves at a brisk pace, ideal for horse jumping, roping, and other types of equine events. it is also sturdy and weathers harsh climate conditions well, even known to survive winters without supplemental feed, though not recommended.",Personality and Temperament,Horses_Breeds_American Bashkir Curly,Horses,53,61
"history and background there’s little question that the breed known today as the came from central nevada. according to experts, peter damele and his father found three horses covered with tightly-curled hair in 1898. these ""curlies"" were then brought from the peter hanson mountain range to the damele home and used for breeding. in fact, many of the horses in the u.s. today can be traced back to the damele herd, though the breed was not formally registered and established until 1971. it is, however, unclear how the original curlies came to be in the united states. several theories have been proposed, but no clear-cut evidence to support these theories has been uncovered as of yet. there’s a theory, for instance, that says the curlies came with the mongols to nevada through the bering strait. they could also have been imported when the russians occupied alaska and horses were traded with farmers and miners who lived farther inland. although many questions have been left unanswered, one thing is clear—it is unlikely the curlies could have traveled to nevada on their own. another issue is whether the is truly bashkir, lokia, or a different breed altogether. so named because of its supposed russian bashkir descendant, the is unlike the russian bashkir, which is rarely curly-haired. the russian lokai, on the other hand, is known for its curly coat. regardless of its descendant, the remains a favorite among u.s. horse breeds, especially riders.",History and Background,Horses_Breeds_American Bashkir Curly,Horses,241,282
"american indian horse petmd.com /horse/breeds/c_hr_american_indian_horse as its name suggests, this breed was established in the mid-20th century to preserve the pedigrees of the american indian horses. ironically, this rare breed is not native to america at all; it is descended from horses brought by spaniards and trained to adapt to the environment. it goes by several names including mustang, cow pony, buffalo horse, and spanish pony.",American Indian Horse,Horses_Breeds_American Indian Horse,Horses,66,79
"physical characteristics although it can be shorter or taller, the height of an ranges from 13– 15 hands (52–60 inches, 132–152 centimeters). it is muscular, but not overly so, with sturdy, proportionally sized feet. its legs, meanwhile, are straight. the can be seen in almost any color imaginable.",Physical Characteristics,Horses_Breeds_American Indian Horse,Horses,48,63
"personality and temperament the generally has a wild nature. it is quite independent and capable of surviving on its own. however, it is also quite amiable and friendly, responding well to instruction and training.",Personality and Temperament,Horses_Breeds_American Indian Horse,Horses,34,39
"history and background the has a diverse background; in fact, it is really a collection of various breeds. according to experts, the first batch of american indian horses came to america with the spanish conquistadors in the 16th century. the was developed by various native american tribes for their own use. these horses were prized for their hardiness, agility, and endurance. they were used for transportation, hunting, and warfare. the horses were also considered a valuable commodity and were traded between tribes. the breed nearly became extinct after the arrival of the europeans, who brought their own horses to the continent. however, through the efforts of a few dedicated breeders, the was revived in the 20th century. there are five distinct classifications to the breed—class 0, aa, a, m, and p—each of which is judged by the degree that the horse conforms to current standards. the purest bloodlines belong to class 0, direct descendants of the original horses used by american indian tribes. this class of horse is maintained for the purpose of preserving the native registry, which was formed in 1961. class aa includes american indian horses that are at least one-half class 0. in other words, this class is the result of cross-breeding with other breeds. as long as the sire or the dam is an , then a horse aged four years or more can qualify for registration in this class. class a includes american indian horses with unknown or unrecorded bloodlines. what qualifies a horse into this class is obvious american indian heritage and characteristics. a horse must be at least four years old to be qualified. class m includes horses that have been bred according to modern standards. a registered quarter horse, an appaloosa, or another breed with american indian blood as evidenced by its records can qualify. finally, class p includes ponies that are typically of the breed.",History and Background,Horses_Breeds_American Indian Horse,Horses,314,358
"health and care due to its wild and independent nature, the is quite capable of taking care of itself. it responds well to standard horse care and grooming and is less susceptible to common health problems than other breeds. some lines, however, are prone to certain health problems, including equine recurrent uveitis, a condition that can cause blindness if left untreated. regular veterinary checkups and vaccinations are essential to maintaining the health of the they require regular exercise and access to pasture or hay. their diet should consist of high- quality hay or pasture grass and a small amount of grain or other supplements, as needed. the breed is also known for its strong hooves and does not require shoes in most cases.",Health and Care,Horses_Breeds_American Indian Horse,Horses,123,136
"american miniature horse petmd.com /horse/breeds/c_hr_american_minature the american miniature is a unique yet common horse breed in the united states. although its proportions conform to current standards, it is distinctively small. nevertheless, it is still used for several disciplines including jumping, driving, and halter.",American Miniature Horse,Horses_Breeds_American Miniature Horse,Horses,43,53
"physical characteristics at most, an american miniature horse can measure 8.5 hands (34 inches, 86.4 centimeters) high at the withers. one centimeter more and it cannot qualify for the american miniature classification.essentially a full-size horse that has been miniaturized, the american miniature has lengthy and angled shoulders; a long and flexible neck; well-formed forearms; wide-set and large eyes; flaring nostrils; and medium-sized, pointed ears that seem to be perpetually standing at attention. though muscular, the american miniature moves smoothly and gracefully, which may be due to its short back, straight legs, and long, sloping pasterns. its head is not overly large or small but rather proportional to the rest of its body, while its neck is long and flexible. the american miniature comes in various coat and eye colors.",Physical Characteristics,Horses_Breeds_American Miniature Horse,Horses,129,157
"personality and temperament the american miniature is a friendly and gentle yet playful and curious animal. it is a good pet for children, and a good cart-pulling horse for adults. the american miniature is also useful as a therapeutic horse. miniature mares are known for their refinement, whereas the males are known for their boldness.",Personality and Temperament,Horses_Breeds_American Miniature Horse,Horses,55,62
"history and background the american miniature breed comes from a diverse number of sources that have been interbred in different combinations by various breeders. the horses of english and dutch extraction that were brought to the united states in the 1800s, to work in the coal mines of the appalachia, are ancestors of the american miniature. the shetland pony, which belongs to the american indian horse breed, is also part of some american miniature’s bloodlines. then, there were the miniatures that were bred and raised in various european countries (e.g., holland, western germany, belgium, and england), which were later imported to the u.s. and used for breeding. some breeders, on the other hand, used the falabella of argentina for improving the stock of the modern american miniature horse. while other breeders experimented with larger horses to come up with smaller versions. the lineage of the american miniature, however, is not as pertinent as its height. only horses that are fully-grown under 34 inches tall can qualify as an american miniature. the american miniature horses association was formed in 1978 with the express purpose of keeping a record of american miniatures and their breeders in the united states. this association has set the standards for all american miniature horses.",History and Background,Horses_Breeds_American Miniature Horse,Horses,208,239
"health and care although standard horse care applies, the american miniature is less costly to maintain than full-size horses -- requiring less food, a smaller pasture, and cheaper equipment. it is important not to overfeed them, however, as they are prone to becoming overweight which can predispose them to conditions such as laminitis.",Health and Care,Horses_Breeds_American Miniature Horse,Horses,53,62
"american paint horse petmd.com /horse/breeds/american-paint-horse the american paint horse is one of the most popular equine breeds, known for their striking appearance and friendly disposition. these strong, versatile horses are great for riders and horse owners of all experience levels. as descendants of horses brought to north america from spain in the 1500s, beautiful american paint horses have an interesting history. native americans took an interest in them, as did cowboys. the american paint horse association (apha) was founded in 1962, and it continues to work on promoting and preserving this breed. to be eligible for apha registration, horses must meet bloodline and color requirements, and their parents can include thoroughbreds and american quarter horses.",American Paint Horse,Horses_Breeds_American Paint Horse,Horses,115,134
" snapshot height: 14 to 16 hands (56 to 64 inches) weight: 950 to 1,200 pounds lifespan: 30 years colors: white and any equine color (e.g., brown, black, chestnut, gray, bay roan, palomino, buckskin), in overo, tobiano, and tovero patterns",American Paint Horse Snapshot,Horses_Breeds_American Paint Horse,Horses,39,58
"overo pattern white does not cross the horse’s back between the withers and tail at least one leg or all four legs are dark-colored white markings are irregular, scattered, or splashy head markings: bald-faced, apron-faced, or bonnet-faced can be predominantly dark or white tail is one color",Overo Pattern,Horses_Breeds_American Paint Horse,Horses,47,57
"tobiano pattern dark color usually covers one or both flanks all four legs are generally white below the hocks and knees all the white markings are often regular and distinct in appearance head markings similar to solid-colored horses with a blaze, star, or strip can be predominantly white or dark tail is often two colors",Tobiano Pattern,Horses_Breeds_American Paint Horse,Horses,55,58
tovero pattern a combination of tobiano with any of the overo patterns usually has more white than colored areas and can be nearly all white contrasting markings are regular and distinct dark pigmentation usually around the ears and can cover the forehead and eyes contrasting color coverings over one or both flanks may have spots at the base of the tail,Tovero Pattern,Horses_Breeds_American Paint Horse,Horses,61,61
"caring for an the breed is beloved for many reasons. these horses have an endearing personality, are easy to work with, and are relatively easy to keep when it comes to grooming requirements, housing needs, and exercise needs. this is a suitable breed for equestrians of all experience levels—from those who want a leisurely riding companion to those who are ready to compete in sports with their horse. however, this breed is at risk of several genetic diseases.",Caring for an American Paint Horse,Horses_Breeds_American Paint Horse,Horses,78,88
" health issues the american painted horse breed is a generally healthy, strong, and hardy breed. but they can be prone to some genetic issues, such as:",American Paint Horse Health Issues,Horses_Breeds_American Paint Horse,Horses,26,31
"lethal white syndrome lethal white syndrome (lws), also referred to as lethal white overo (lwo) or overo lethal white syndrome (olws), is an inherited disorder. it’s caused by a mutation in the gene that is responsible for producing the frame overo color pattern. this disease causes newborn foals to be born with a white coat and underdeveloped intestines, leading to severe colic. foals are born white because the mutation that causes this disease is also the same mutation that causes the frame overo white spotting patterns. there is no treatment for lws and these foals die within days or are humanely euthanized. genetic testing of parents can be used to prevent foals from being born with the condition.",Lethal White Syndrome,Horses_Breeds_American Paint Horse,Horses,118,131
"hyperkalemic periodic paralysis hyperkalemic periodic paralysis (hypp) is a genetic condition caused by a mutation that leads to high levels of potassium in the horse’s blood. the high level of potassium in the blood leads to the horse being more prone to muscle contraction. symptoms of an attack include: shaking muscle tremors weakness paralysis collapse diet and medication can be used to control this condition, which can range from mild to severe and can be fatal. it is best to avoid grain diets that are high in potassium. medications such as acetazolamide and hydrochlorothiazide have been used to help prevent clinical episodes in some horses, and prevention is the key to this disease. paint horse breeders can use genetic testing to determine the risk of this muscular disease being passed on to offspring.",Hyperkalemic Periodic Paralysis,Horses_Breeds_American Paint Horse,Horses,133,144
"polysaccharide storage myopathy polysaccharide storage myopathy (pssm) causes an abnormal accumulation of glycogen (a form of sugar that is stored in muscles) leading to muscle cramping and tying up. symptoms include: muscle tremors muscle stiffness lameness sweating reluctance to move soreness and weakness there are two types: pssm1 and pssm2. both type 1 and 2 lead to an abnormal accumulation of glycogen storage in muscles, but they are caused by different genetic mutations. although there is no cure, this condition can be managed with diet and exercise. also, genetic tests can be used to avoid passing on pssm1.",Polysaccharide Storage Myopathy,Horses_Breeds_American Paint Horse,Horses,98,110
"glycogen branching enzyme deficiency (gbed) horses with gbed do not have the enzyme needed to store glycogen appropriately, so they are unable to store the sugar molecules needed for the heart, skeletal muscle, liver and brain. as a result, these vital organs are unable to function properly. this is another genetic condition that can be passed on through horse breeding. foals with gbed may be stillborn or be born weak, and the condition is always fatal. genetic testing can be used to avoid breeding horses that would cause foals to inherit this disease.",Glycogen Branching Enzyme Deficiency (GBED),Horses_Breeds_American Paint Horse,Horses,93,104
"what to feed an talk to your vet about adding any additional supplements to your horse’s daily diet. a vitamin and mineral supplement can provide necessary nutrients a horse might not be getting enough of. always check with your veterinarian before feeding a new supplement to your horse. if they’re overfed, american paint horses can gain weight easily. it’s important to provide the right amount of food to prevent obesity and health problems related to being overweight, such as: cushing’s disease equine metabolic syndrome arthritis laminitis work with an equine veterinarian to determine the right types of food—and the right quantities—to feed your horse based on their individual lifestyle. if your horse has been diagnosed with a medical condition, providing the optimal diet for their unique needs is imperative, so work closely with a veterinarian.",What To Feed an American Paint Horse,Horses_Breeds_American Paint Horse,Horses,135,152
" disciplines the is versatile and can excel in a variety of disciplines. they are ideal companions for all riders, from beginners to experienced equestrians. these athletic horses can be easy to train and are used in a range of events and competitions, such as: reining roping western pleasure jumping barrel racing trail riding dressage",American Paint Horse Disciplines,Horses_Breeds_American Paint Horse,Horses,54,59
