text,topic,blog_name,pet,word_count,chunk_size
"texel guinea pig also called curlies, texels are originally from england and have stout bodies and broad heads. they have soft, thick fur that is arranged in curls all over their bodies (including their bellies) and is often parted in the middle of their backs. they usually have shorter hair on their faces and may have longer curls behind their ears and along their lower jaws. due to their long ringlets, texels require quite a bit of daily brushing to maintain their coats free of tangles; thus, this breed is not ideal for children or very busy adults.",Texel Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,98,108
"silkie guinea pig also known as shelties, this breed of guinea pig comes from england and is called a silkie because of its long, soft, smooth, shiny haircoat. unlike some of the other long-haired guinea pig breeds, the silkie has a coat that is not parted or arranged in rosettes. instead it sweeps backward, like it’s slicked back, away from its face, giving its body a teardrop shape. although sometimes shy at first, silkies are known to be gentle and laid back and are good family pets, as long as their coat is brushed daily to keep it free of debris and knotting.",Silkie Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,103,119
"coronet guinea pig sometimes called the english guinea pig, the coronet resembles the silkie in that they have smooth coats that grow backwards over their bodies. however, unlike the silkie, the coronet has a rosette, or coronet, of hair in the center of its head. the rest of their hair is not parted. the coronets are known to be affectionate and inquisitive and can make wonderful companions.",Coronet Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,67,76
"lunkarya guinea pig occasionally called the “lunk,” the lunkarya is originally from sweden and is rarely seen in the us. the lunk has rough-textured, dense, long, curly hair that sticks out in all directions and cannot be combed flat. there are three breed variations: the lunkarya peruvian—with a distinct forelock on its head, the lunkarya sheltie—with hair flowing back over its body, and the lunkarya coronet—with a crest of hair on its forehead.",Lunkarya Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,73,88
"sheba guinea pig originating in australia, the sheba mini yak, or sheba for short, has a stocky body and a tousled-looking coat. their dense hair is arranged in rosettes, similar to that of the abyssinian and the peruvian. they have square heads and hair arranged around the sides of their faces, so it looks like they have mutton-chop whiskers. they are gentle and curious and make excellent family pets if someone is willing to groom them each day.",Sheba Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,78,89
"alpaca guinea pig these guinea pigs are also called the boucle, english peruvian and curly coated coronet. they have wavy, coarse hair, similar to that of the camel-like alpaca. each strand of hair varies in color from its root to its end. they also have a rosette of hair on their foreheads. as a result of their thick coats, they should be kept indoors or they risk overheating outside in warm weather. alpacas are extremely high-maintenance guinea pigs because their dense hair requires daily brushing and detangling.",Alpaca Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,87,99
"merino guinea pig also called the english merino and the merino peruvian, the merino has a curly coat like that of a texel. the hair is short on their broad heads and is arranged in a crest-type rosette right on top, between their eyes and ears. they make wonderful pets, as they are typically sweet and gentle. while the different breeds of long-haired guinea pigs have subtle differences in personality and more extreme differences in appearance, in general, they all require quite a bit more grooming than short-haired guinea pigs to keep their long coats healthy. so, if you’re thinking about taking one of these precious piggies home, just be sure your schedule can accommodate extra time for daily brushing and care.",Merino Guinea Pig,Guinea-Pigs_9 Breeds of Long-Haired Guinea Pigs With Amazing Manes,Guinea Pigs,122,138
"antibiotic toxicity in guinea pigs petmd.com /exotic/conditions/endocrine/c_ex_gp_antibiotics allergic effects of antibiotics on guinea pigs guinea pigs are very sensitive to the effects of antibiotics and often their administration can lead to toxic effects. one of the possible complications that follow the administration of antibiotics is an upset in the balance of the beneficial bacteria that normally live in the guinea pig's intestines, which in some cases can lead to more severe disease conditions than the original condition that was being treated. prior underlying conditions, such as inadequate nutrition and vitamin c deficiency, can also make your guinea pig more likely to develop problems associated with antibiotics. in general, you should avoid giving your guinea pig any antibiotics unless you have been specifically directed to do so by a veterinarian that is familiar with your guinea pig and its health history. if your guinea pig must take antibiotics, you will need to monitor its health carefully to avoid any complications from arising. antibiotics are generally administered orally to guinea pigs rather than in an injection form.",Antibiotic Toxicity in Guinea Pigs Allergic Effects Of Antibiotics on Guinea Pigs,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,175,191
"symptoms depending on the type of antibiotic, typicaly adverse reactions seen in guinea pigs include diarrhea, loss of appetite, dehydration, and/or a dangerous drop in body temperature. if the antibiotic treatment continues, the reaction may worsen and result in the guinea pig's death in less than a week. it is also important to note that even guinea pigs that do not show symptoms of antibiotic toxicity may die suddenly.",Symptoms,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,69,79
"causes many antibiotics, including penicillin, ampicillin, lincomycin, clindamycin, vancomycin, erythromycin, tylosin, tetracycline, and chlortetracycline can upset the balance of the beneficial bacteria that usually live in the guinea pig's intestines, creating an environment in which an opportunistic “bad” bacteria can take hold in the intestines. two of the most common antibiotics that adversely affect guinea pigs are streptomycin and dihydrostreptomycin. topical antibiotic ointments (i.e., those used on the skin) can also be toxic if the guinea pig licks and ingests the ointment.",Causes,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,82,101
diagnosis your veterinarian can diagnose antibiotic toxicity in your pet by examining the guinea pig and testing its feces. ,Diagnosis,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,19,20
treatment there is no effective treatment for antibiotic toxicity in guinea pigs other than general support and discontinuing the antibiotics.,Treatment,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,20,21
"living and management the guinea pig that is recovering from antibiotic toxicity should be monitored carefully for a relapse of any allergic symptoms. consult your veterinarian about your guinea pig's dietary requirements during the recovery period, as they may need to be adjusted during this time. follow the recommendations made by your veterinarian to help your pet guinea pig to recover quickly.",Living and Management,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,62,67
"prevention in general, you should avoid giving your guinea pig any antibiotics unless you have been specifically directed to do so by a veterinarian that is familiar with your pet. if your guinea pig must take antibiotics, you will need be familiar with the signs of antibiotic toxicity, monitor its health carefully, and immediately consult your veterinarian if any abnormal symptoms arise.",Prevention,Guinea-Pigs_Antibiotic Toxicity in Guinea Pigs,Guinea Pigs,62,68
"bacterial disease of the foot - bumblefoot in guinea pigs petmd.com /exotic/conditions/skin/c_ex_gp_pododermatitis pododermatitis in guinea pigs pododermatitis is a condition in which a guinea pig’s footpad becomes inflamed, develops sores, or becomes overgrown. the appearance may be similar to callouses, or small tumors on the bottom of the foot. this condition is commonly referred to as bumblefoot. when bumblefoot is left untreated or is present in a very severe form, there are sometimes complications in treatment and the infected leg may have to be amputated.",Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs Pododermatitis in Guinea Pigs,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,85,98
"symptoms and types the infected guinea pig’s footpads may become inflamed (redness), develop sores, or become overgrown over the course of many months. other signs and symptoms include: loss of hair on affected foot reluctance to move or inability to walk normally loss of appetite due to pain joint or tendon swelling amyloid deposition (protein deposits) in the kidneys, liver, hormonal glands, and pancreas",Symptoms and Types,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,64,74
"causes the staphylococcus aureus bacterium is the most frequent cause, entering the guinea pig's feet through tiny cuts or scrapes in the foot. underlying factors include: excessive pressure on the feet nutritional imbalance, especially lack of sufficient vitamin c obesity overgrown nails injury wire floor caging poor sanitation humid environments",Causes,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,50,55
"diagnosis you will need to give a thorough history of your guinea pig's health, diet, onset of symptoms, and living conditions (whether in a wire or smooth floored cage, humid or dry environment, etc.). your veterinarian can then diagnose pododermatitis by examining your guinea pig visually and by taking blood and fluid samples for a bacterial culture. while staphylococcus aureus is the most commonly diagnosed bacterial infection in bumblefoot, the exact bacteria will need to be confirmed so that the appropriate antibiotic is prescribed to treat the infection.",Diagnosis,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,88,100
"treatment if pododermatitis is detected early, simply switching your guinea pig’s living quarters to one with a smooth floor, improving the sanitation, and changing the bedding to softer material may improve your pet's condition. it is also important to keep the cage flooring dry, since a damp floor will soften the foot tissue, making it more prone to cracking and thereby making it more prone to opportunistic infection. your veterinarian may also instruct you to increase the amount of vitamin c in the guinea pig's diet, if it is found to be lacking. if the condition needs medical treatment beyond simple environmental changes, your veterinarian will provide this. your veterinarian will clean the wounds, clip the hair around the infected areas, and trim any overgrown nails and dead tissue on the feet. soaking the feet in antibiotic solutions may also prove to be useful. in severe cases, guinea pigs may need oral antibiotics and pain medications. you may also need to keep the feet bandaged, with fresh dressings and topical antibiotics applied regularly to encourage healing. prolonged, untreated cases where pododermatitis has worsened to severe infection that is not responding to immediate treatment may require amputation of the infected leg.",Treatment,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,200,224
"living and management ensure that your guinea pig's living quarters are cleaned and disinfected before returning it to the cage. if you have been using a cage with a wire floor, you will need to replace the flooring with a smooth bottom, with soft places for your guinea pig to rest. clean up any water spills immediately so that your guinea pig's feet remain dry, as wet feet are more prone to cracking. while your guinea pig is recovering, move it to a quiet place in the home, away from high activity. if necessary, you may need to restrain your pet from moving around too much, so that the foot will have a better chance of healing. follow your veterinarian's instructions for dressing and applying topical medications to the affected feet.",Living and Management,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,131,147
"prevention providing cages with smooth bottoms for your guinea pigs, keeping the floors clean and dry, and treating any injuries immediately can help prevent pododermatitis from occurring. because this is a relatively common ailment, guinea pig owners are advised to check their pets' feet daily, including the length of the nails, and watching the guinea pig's weight and making dietary changes as needed.",Prevention,Guinea-Pigs_Bacterial Disease of the Foot - Bumblefoot in Guinea Pigs,Guinea Pigs,63,72
"calcium deficiency in guinea pigs petmd.com /exotic/conditions/endocrine/c_ex_gp_calcium_deficiency calcium is an essential mineral for several important functions in the body of an animal. it is needed for the development of the fetal skeleton as well as for the secretion of milk in lactating females, making pregnant and nursing guinea pigs more prone to calcium deficiency if their increased nutritional needs are not being met. this related type of calcium deficiency usually develops in the one to two weeks before, or shortly after, giving birth. also at higher risk of calcium deficiency are obese or stressed guinea pigs, or guinea pigs that have already been pregnant several times. symptoms exhibited by guinea pigs suffering from calcium deficiency are very similar to those exhibited in cases of pregnancy toxemia, a significant condition that is characterized by the presence of toxic substances, usually bacterial, in the blood (also referred to as blood poisoning). the only difference between the two conditions is that the symptoms of pregnancy toxemia are more severe than hypocalcemia, and the outcome more inclined to a fatality.",Calcium Deficiency in Guinea Pigs,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,176,195
"symptoms and types calcium deficiency usually develops in the 1-2 weeks before, or shortly after, a pregnant guinea pig gives birth. signs associated with the calcium deficiency include dehydration, depression, loss of appetite, muscle spasms, and convulsions. however, some guinea pigs may die suddenly without displaying any signs.",Symptoms and Types,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,48,59
"causes deficiency occurs most often in obese or stressed guinea pigs, or in guinea pigs that have been pregnant several times. in the case of pregnant guinea pigs, this is due to the extra nutrients required for the birthing process and subsequent nursing routine.",Causes,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,44,48
"diagnosis you will need to give a thorough history of your guinea pig's health, onset of symptoms, and possible incidents that might have led to this condition, such as previous pregnancies, recent illness, or previous diet history. a veterinarian will then make an initial diagnosis based on the symptoms exhibited, and by taking into consideration the current physical status of your guinea pig. a differential diagnosis may also be required, especially if pregnancy toxemia is suspected. this process is guided by deeper inspection of the apparent outward symptoms, ruling out each of the more common causes until the correct disorder is settled upon and can be treated appropriately. to confirm the diagnosis, the veterianrian will test the calcium levels in the guinea pig's blood.",Diagnosis,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,124,140
treatment calcium deficiency is easily rectified with dietary supplements. consult your veterinarian as to the types of supplements and the dosage required.,Treatment,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,22,24
"living and management make sure that your guinea pig is fed a nutritious and well-balanced diet, as well as any vitamin and mineral supplements your veterinarian may have prescribed.",Living and Management,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,29,32
"prevention to prevent calcium deficiency, it is advisable to feed your pet only high-quality commercial guinea pig feed. moreover, pregnant and nursing guinea pigs require diets that are specifically formulated for their nutritional needs. if the deficiency is long-term, or is occurring outside of pregnancy and/or nursing, it may be necessary to continue regular dietary supplements to help prevent calcium deficiency from becoming a serious concern.",Prevention,Guinea-Pigs_Calcium Deficiency in Guinea Pigs,Guinea Pigs,66,76
"can guinea pigs eat apples? petmd.com /exotic/can-guinea-pigs-eat-apples a healthy guinea pig diet consists of hay, grasses, and leafy green vegetables. other foods such as fruits can be offered to your piggie in moderation, with some offering more nutrients and benefits than others. apples are one such food!",Can Guinea Pigs Eat Apples?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,47,60
"key takeaways apples are good for guinea pigs. apples are high in vitamin c, a critical vitamin for guinea pigs. veterinarians recommend removing apple seeds prior to feeding due to choking hazard. a serving of one ½-inch cube twice per week is a reasonable amount.",Key Takeaways,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,45,51
"are apples good for guinea pigs? not only are apples safe for you to feed your guinea pig, they are also nutritious. apples are high in vitamin c, fiber, b-vitamins, and flavonoids, all of which are good for guinea pigs. however, the reason many people like apples is their sweetness, which is a key sign that apples also contain quite a lot of sugar, which isn’t so good for your favorite cavy. so while an occasional small piece of apple is a healthy treat for your guinea pig, it isn’t something that should be given in large amounts or daily. the staple of your guinea pig’s diet should remain a timothy hay, green leafy vegetables, and very small (1–2 tablespoons) amounts of timothy-based guinea pig pellets.",Are Apples Good for Guinea Pigs?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,126,150
"can guinea pigs be allergic to apples? it would be very uncommon—although not impossible—for a guinea pig to develop an allergy to apples. much more common is an intolerance of apples, meaning that your cavy isn’t able to digest the apple properly, resulting in an upset stomach, bloating, and diarrhea. if this happens, immediately stop feeding apple (and other fruits and veggies) and increase the amount of timothy hay that you are feeding. this will often resolve the problem quickly. however, if the diarrhea lasts more than 24 hours or your pig isn’t feeling well, notify your veterinarian immediately. diarrhea in guinea pigs can be life-threatening. if your cavy doesn’t tolerate apple on the first feeding, you might find that feeding a smaller amount works better going forward.",Can Guinea Pigs Be Allergic to Apples?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,128,151
"can guinea pigs eat apple with skin? absolutely! the skin is where most of the fruit’s fiber and potassium is located, and these are some of the apple’s big nutritional benefits. but if you find that your piggie doesn’t like the apple, it may be due to the skin. some pigs prefer to have their apples peeled, although this does remove much of the fiber and some of the nutritional benefits of the apple.",Can Guinea Pigs Eat Apple With Skin?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,74,85
"can guinea pigs eat apple seeds? seeds can cause a choking hazard, so most veterinarians recommend removing apple seeds prior to feeding. apple seeds also contain small amounts of the chemical cyanide, which is unhealthy in large amounts. that said, the occasional seed that has been well chewed is unlikely to cause any problems.",Can Guinea Pigs Eat Apple Seeds?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,54,61
"can cavies eat cooked apples? cooked apples are certainly safe for guinea pigs to eat, as long as nothing has been added to the apples during the cooking process such as sugar, cinnamon, nutmeg, or other ingredients. many piggies will enjoy a small piece of baked or stewed apple! however, remember that many nutrients are cooked out of our food, so cooked apples will be less nutritious. so although they’re safe, cooked apples are probably best avoided, at least on a regular basis.",Can Cavies Eat Cooked Apples?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,83,97
"can guinea pigs eat wild apples? your piggy can eat almost any variety of apple, but be aware that they are taste sensitive and are often not fans of tart apples—which many wild apples are. tart apples are also much more acidic, which can result in mouth sores if your pig overindulges. if you have a sweet wild apple tree that has not been treated with any pesticides, you can certainly share these apples with your furred friend. another bonus of wild apples are the branches; guinea pigs love to chew on the wood of apple trees! cut a good-sized branch to put in the cage and watch your cavy go to town stripping the bark and chewing the wood—it’s good exercise, mental stimulation, and great for the teeth! even the leaves can be left on the branch, for an additional delicious snack.",Can Guinea Pigs Eat Wild Apples?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,143,161
"how much apple can a guinea pig eat? apples should only be fed occasionally because of their sugar content. a serving of ½-inch cube twice per week is a reasonable amount, assuming it does not cause your pet diarrhea. piggies do benefit from a variety of fruits and vegetables, which should average about ½-cup per day, but work up to this amount slowly if your pig isn’t used to fresh fruit and veggies. remove any uneaten fruit after 24 hours and replace it with fresh food. and remember: the bulk of a guinea pig’s diet should be timothy hay and grasses. ",How Much Apple Can a Guinea Pig Eat?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,101,115
"how to safely feed apples to your guinea pig people love to eat their apples in all kinds of ways—in muffins, cakes, stews, fresh, frozen, canned, sauced—but not all of these are safe for your piggie. in general, fresh and diced apples are best for your friend. guinea pigs should never be offered baked goods such as muffins and cakes (even if they contain fruits!), as the other ingredients are not good for your pig. cooked apples lose some of their nutritional value and, although safe for guinea pigs, aren’t quite as good as feeding fresh. some pigs—especially those that are sick—will enjoy a small amount of homemade applesauce. the importance of a homemade sauce is that you can control the ingredients; it’s very important that this contains only sauced apples, with no sugar, spices, or other additives. dried apples—as well as any other dried fruits—are a choking hazard for piggies. plus, the drying process concentrates the sugars in the apples, turning them more into a candy than a healthy fruit. dried apple pieces should be avoided, even ones commercially made for guinea pigs. other commercial forms of apples such as canned, pie filling, and frozen, generally have ingredients added and are best avoided. any apples fed to your pig are best plain, fresh, and washed. if you have concerns that the apples may have been treated with pesticides, removing the peels will help reduce some of this exposure (but peeling also removes some of the nutrients). a favorite way to share apples with your pig is to make an “apple salad” made up of greens such as spinach or kale topped with carrots, celery, watermelon, and apple pieces. you can both enjoy this delicious and nutritious treat—just remember to not let your piggy overindulge!",How To Safely Feed Apples to Your Guinea Pig,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,295,348
"what other foods can guinea pigs eat? guinea pigs are herbivores in the wild, meaning they eat only vegetable matter. they live in south american forests and have lots of exposure to grasses and high fiber foods. the guinea pig digestive system is not designed to handle heavy loads of sugar or carbs, or even pelleted guinea pig foods. for this reason, a diet of primarily hay and grasses is recommended for pigs. however, to round out their nutritional profile, a limited amount of pelleted food and vegetables are recommended. if these are new to your pig, start slowly and work over several weeks up to about ½-cup per day of fruits and vegetables. leaf vegetables such as kale, leaf lettuce, and romaine lettuce can be fed in larger quantities. some other good choices include: blueberries green pepper pumpkin tomato squash broccoli cauliflower endive carrot tops beet greens kiwi pear mango strawberries asparagus melon cilantro zucchini oranges green and red leaf lettuce romaine kale",What Other Foods Can Guinea Pigs Eat?,Guinea-Pigs_Can Guinea Pigs Eat Apples,Guinea Pigs,164,182
"can guinea pigs eat bananas? petmd.com /exotic/nutrition/can-guinea-pigs-eat-bananas ever wonder, “can guinea pigs eat bananas?” bananas are a favorite food for many pets, and guinea pigs are no exception. in moderation, bananas can safely be offered to guinea pigs. always ask a veterinarian before offering new food to your guinea pig.",Can Guinea Pigs Eat Bananas?,Guinea-Pigs_Can Guinea Pigs Eat Bananas,Guinea Pigs,50,66
