text,topic,blog_name,pet,word_count,chunk_size
"heat stroke wild chinchillas live in the andean mountains where it is cold; they have developed a thick fur coat to keep them warm in a cool climate. but as pets, chinchillas are very susceptible to overheating. they function best at environmental temperatures ranging from 55-70°f and should never be exposed to temperatures above 80°f. they also don’t do well with high humidity. during the summer, or in warm climates, they should be kept indoors in air conditioned, dry areas, and they should never be exposed to direct sunlight without access to shade. a chinchilla suffering from heatstroke appears weak and may be collapsed; it will need to be treated by a veterinarian immediately to cool it off with fluids injected beneath the skin, a sponge bath, and direct air flow from a fan. chinchillas with heatstroke must be treated as soon as possible or they risk stroke, organ failure, brain injury, and even death. related /24, heat stress in chinchillas",Heat Stroke,51 Common Diseases That Affect Chinchillas,Chinchillas,161,185
"gastrointestinal problems gastrointestinal (gi) problems in chinchillas occur secondarily to other systemic illnesses and to other conditions that cause stress or pain. chinchillas with gi disease may have decreased appetite, lethargy, decreased to no stool production, diarrhea, prolapsed (sticking outside the anus) rectal tissue, and a bloated, gas-filled belly. several causes of gi disease in chinchillas exist, including sudden diet change, feeding excessive amounts of carbohydrates (typically chinchilla pellets) or vegetables, a reaction to treatment with antibiotics, gi parasite infection, and overgrowth of abnormal intestinal bacteria or yeast. chinchillas with any of these signs should be seen by a veterinarian as soon as possible. a veterinarian performing a diagnostic work-up for gi disease in a chinchilla might do a stool examination for parasites, abdominal x-rays, bacterial culture of stool, blood testing, and abdominal ultrasound. once the veterinarian determines the cause of the chinchilla’s gi signs, in addition to specific treatment of the underlying cause, he or she can provide general supportive care for gi disease, including subcutaneous fluid administration, syringe feeding, pain relief, treatment with antibiotics and/or anti- yeast medications, and gas-relieving agents, as indicated. emergency surgery may be warranted in cases where a chinchilla is severely bloated or has ingested a foreign object that is obstructing the passage of food through the intestinal tract, but animals with these conditions are usually extremely debilitated and are poor surgical candidates. rectal prolapse, often associated with gi parasites and overgrowth of abnormal gi bacteria or yeast, generally requires surgery. /24, ",Gastrointestinal Problems,51 Common Diseases That Affect Chinchillas,Chinchillas,248,293
"8 pets that may keep you up at night petmd.com /pets-may-keep-you-night some pets do most of their activities at night—when most people are asleep. it’s important to keep a pet’s natural wake/sleep schedule in mind when choosing one for your family. while most pets can adapt to a pet parent’s attention during the day, their instinct is to do most of their more active behaviors, like exploring and playing, at odd hours.",8 Pets That May Keep You up at Night,8 Pets That May Keep You up at Night,Chinchillas,72,88
"nocturnal pets vs. crepuscular pets many animals that are active at night fall into one of two groups: nocturnal or crepuscular. nocturnal animals become active when the sun goes down and are generally more or less awake for the entire night, unless they decide to grab a nap. crepuscular animals have two main periods of activity: near dawn and dusk. these critters are typically up a little before the sun sets in the evening and are active until a few hours after it sets. they then go to bed and catch a long nap until shortly before dawn. at this point, they get up again, are active for a few hours after dawn, then sleep during the day.",Nocturnal Pets vs. Crepuscular Pets,8 Pets That May Keep You up at Night,Chinchillas,118,131
"nocturnal pets 1. hamster hamsters are nocturnal and best suited to households that are active after dark, without any early risers. this is because hamsters are one of the louder nocturnal pets—they like to run on their wheels for long hours and chew noisily at anything they can. do not place hamster cages where people sleep. a place that’s also quieter during the day (when the hamster wants to sleep) is ideal. hamsters are often very grumpy when awakened, so if it’s necessary to wake up your pet (for example, for a trip to the vet), it’s best to do so slowly. when possible, it’s best to leave a sleeping hamster asleep.",Nocturnal Pets 1. Hamster,8 Pets That May Keep You up at Night,Chinchillas,112,131
"2. rat rats require a lot of time and socialization, and they thrive on attention. though they’re nocturnal rodents that prefer to be active overnight, rats are also willing to get up during the day if that’s what’s necessary to spend time with their people. but if it /24, were up to them, they’d be most active in the early evening, through most of the night, and in the early morning. overnight, rats love to play in groups. they enjoy climbing, and ladder toys made for birds are some of their favorite objects to scale. rats will also use running wheels, so keeping their cage outside of your bedroom is a good idea.",2. Rat,8 Pets That May Keep You up at Night,Chinchillas,113,133
"3. hedgehog hedgehogs are largely solitary creatures that tend to do most of their exploring and foraging in the evening. although some will make noise while they run on wheels or play, many quietly explore their environment, looking for tasty snacks that might be hiding in the nooks and crannies of their homes. in addition to being primarily nocturnal, hedgehogs also need an area to retreat to that’s always warm. a night heat lamp (like one used for reptiles) or a chew-safe heating pad is an essential part of their cage. don’t surprised if your hedgie basks in that area all day long, even if it seems warm to you!",3. Hedgehog,8 Pets That May Keep You up at Night,Chinchillas,110,124
"4. sugar glider sugar gliders are strictly nocturnal and spend much of their night actively gliding, foraging, and playing. like hedgehogs, they also need at least one part of their cage to be warmer than the environmental temperature. sugar gliders can be entertained by hiding components of their diet throughout the environment to allow for hunting. luckily, most sugar gliders are not noisy household companions. however, they do have a fairly strong and distinct smell, which not all people will appreciate. as such, it may be best to plan to place their cage in a non-central, quieter part of the house.",4. Sugar Glider,8 Pets That May Keep You up at Night,Chinchillas,101,117
"5. mouse mice are active creatures at night, often up running on wheels, chewing, and scratching at corners in their cage. although they are small, mice can make some mighty noises that can bother sleeping humans. they’re best kept in small, same-sex groups (although males may fight), which can elevate the noise as they play and squeak at one another. for sound sleep, keep them outside of your bedroom.",5. Mouse,8 Pets That May Keep You up at Night,Chinchillas,69,84
crepuscular pets,Crepuscular Pets,8 Pets That May Keep You up at Night,Chinchillas,2,2
"1. cat cats do great with families that have hectic schedules, as they can meld around the chaos well. however, despite their tendency to sleep 12–16 hours a day, they are also good at waking us up sometimes for attention or food. /24, as a crepuscular species, your cat may choose to get up at night to grab a snack, play with some toys, or just sit and stare at you, hoping you’ll get up and play. they may accompany you on trips to the bathroom overnight or try their best at the crack of dawn to get you to fill the food bowl. these are all very normal behaviors. 2. chinchilla chinchillas are petite rodents with adorable large eyes and ears. much like cats, chinchillas are crepuscular; although they may be up at night, they prefer to be active in the early evening and early morning. you can spend time with them before you go to bed and when you first get up, and they will be happy to see you. chinchillas also tend to spend some time being active overnight and can be noisy. they like to climb, jump, run, and chew, so they also need very large areas to be active over the nighttime hours.",1. Cat 2. Chinchilla,8 Pets That May Keep You up at Night,Chinchillas,208,238
"3. leopard gecko leopard geckos are small, compact crepuscular reptiles. most leopard geckos will get up during the evening hours and be most active both during the evening and early mornings, although they will also spend some time awake overnight and occasionally during the day as well. leopard geckos will spend their awake time burrowing and hunting. most of their nighttime activity is quiet, so a leopard gecko enclosure can often be left in or near human sleeping areas. keep in mind their lighting requirements (heat is generally needed 24 hours per day) may bother some people at night. /24, ",3. Leopard Gecko,8 Pets That May Keep You up at Night,Chinchillas,100,111
"abscesses in chinchillas petmd.com /exotic/conditions/skin/c_ex_ch_abscess inflammatory skin lesions, abscesses when pus collects in a cavity under the skin or in the membrane of an organ, abscesses are formed. in chinchillas, abscesses usually occur following an infection from a bite wounds or other traumatic injuries. these infections may be bacterial, spreading to other areas of the body and causing abscesses to develop there, too. abscesses need to be treated promptly, as the infection may enter the blood stream, leading to toxemia and, in prolonged and severe cases, even death.","Abscesses in Chinchillas Inflammatory Skin Lesions, Abscesses",Abscesses in Chinchillas,Chinchillas,88,105
symptoms slight swelling beneath the fur a firm lump or growth pain while touching the growth redness in the area secretion of pus,Symptoms,Abscesses in Chinchillas,Chinchillas,23,23
causes infections due to bite wounds or traumatic injuries are the main causes for abscesses in chinchillas.,Causes,Abscesses in Chinchillas,Chinchillas,17,18
"diagnosis your veterinarian will conduct a physical examination of the skin lesions to rule out other skin-like cysts, hematomas and abdominal hernias by doing an exploratory puncture of the abscess and identifying the nature of its contents.",Diagnosis,Abscesses in Chinchillas,Chinchillas,37,40
"treatment ruptured abscesses should be completely drained and flushed with an antiseptic solution recommended by your veterinarian; appropriate topical antibiotic creams may be applied as needed. in the case of abscesses that have not yet ruptured, your veterinarian may advise removing the abscess surgically or applying topical heat producing ointments to it, so as to ripen the abscess and drain it. however, abscesses heal quicker when they are surgically removed. antibiotic medications are prescribed for both ruptured and nonruptured abscesses in order to prevent the infection from spreading elsewhere in the body. /24, ",Treatment,Abscesses in Chinchillas,Chinchillas,93,102
"living and management consult your veterinarian about the proper form to dress an abscess and its changing schedule. if your pet chinchilla has undergone surgery to remove the abscess, follow the postoperative procedures as recommended by your veterinarian. also, make sure your chinchilla does not groom the affected area, as it will interfere in the healing process.",Living and Management,Abscesses in Chinchillas,Chinchillas,57,63
"prevention promptly treating any injury or trauma to your chinchilla typically prevents abscesses from forming. /24, ",Prevention,Abscesses in Chinchillas,Chinchillas,16,18
"bacteria in the blood of chinchillas petmd.com /exotic/conditions/cardiovascular/c_ex_ch_septicemia septicemia in chinchillas septicemia is a suppurative disease causing bacteria and toxins in the blood of chinchillas. infections across multiple portions of your chinchilla's body may follow untreated bacterial gastroenteritis, although other bacteria may also cause it. because chinchillas may quickly succumb to the toxins and die suddenly, it is always best to consult a veterinarian when signs of general bacterial infection are noticed. propmt treatment is the best way to avoid the development of septicemia. the best way to treat septicemia is to first diagnose the specific organism that has caused the toxin to spread in the blood stream of the chinchilla. this is done through blood tests and culture and sensitivity tests. antibiotics are given orally or through injections. if the chinchilla is dehydrated, the antibiotics may be given along with the intravenous saline treatment.",Bacteria in the Blood of Chinchillas Septicemia in Chinchillas,Bacteria in the Blood of Chinchillas,Chinchillas,145,161
symptoms depression loss of appetite diarrhea weight loss rough coat death,Symptoms,Bacteria in the Blood of Chinchillas,Chinchillas,11,11
"causes the most common cause of septicemia is bacterial toxins in the blood. this can happen when bacterial infections, like bacterial gastroenteritis, are not treated. diagnosis observing the various non-specific signs exhibited by the chinchilla would make your veterinarian suspect a possible bacterial cause. the exact nature of the organisms, which are responsible for the condition, can be assessed only by performing blood tests.",Causes Diagnosis,Bacteria in the Blood of Chinchillas,Chinchillas,64,73
"treatment administering oral or injectable antibiotics are the best method for treating this condition. supportive care in the form of fluid and electrolyte therapy may also be needed to help overcome dehydration and other associated disorders. /24, ",Treatment,Bacteria in the Blood of Chinchillas,Chinchillas,37,40
"living and management while recovering from a bacterial infection such as septicemia, your pet chinchilla must be placed in a sterile environment. follow the supportive care as advised by your veterinarian and do not allow the recovering chinchilla to come in contact with other chinchillas.",Living and Management,Bacteria in the Blood of Chinchillas,Chinchillas,45,48
"prevention to prevent infection, improved husbandry and sanitation techniques are required. promptly treating any bacterial diseases in chinchillas before the infections progress further can also prevent the development of septicemia in chinchillas. /24, ",Prevention,Bacteria in the Blood of Chinchillas,Chinchillas,33,37
bacterial (pseudomonas aeruginosa) infection in chinchillas petmd.com /exotic/conditions/infectious-parasitic/c_ex_ch_pseudomonas_aeruginosa_infection,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,8,14
"pseudomonas aeruginosa infection in chinchillas in chinchillas, infection with pseudomonas aeruginosais bacteria is the most common bacterial infection. this is mainly because pseudomonas aeruginosa are mainly found in unclean environments, and when the immunity of the chinchillas is compromised or reduced, the bacteria gain an upper hand and cause disease. the infection may be passed by direct contact or contaminated fecal droppings. young kits may get it by nursing from an infected mother. since pseudomonas aeruginosa infection spreads quickly among the chinchillas it is necessary to immediately segregate the infected chinchillas from the normal ones. to prevent infection, maintaining good cleanliness and good sanitary condition inside the cages is necessary.",Pseudomonas aeruginosa Infection in Chinchillas,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,110,120
symptoms depression loss of appetite weight loss diarrhea constipation ulcers on the eyes or mouth pus-filled blisters mammary inflammation miscarriage of the fetus infertility death causes pseudomonas aeruginosa is a disease-producing bacteria found in unclean drinking water and cages or contaminated fecal droppings. it typically affects chinchillas with weakened or immature immune systems. young kits may also get it by nursing from an infected mother.,Symptoms Causes,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,65,70
"diagnosis your veterinarian would carefully observe the clinical signs for any involvement of internal organs. blood tests may be taken to detect the presence of pseudomonas aeruginosa . alternatively, swabs may be collected from the ulcers in the skin or /24, conjunctival swabs may be taken for culturing in suitable medium. confirmation is based on a positive identification of colonies of pseudomonas aeruginosa bacteria.",Diagnosis,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,64,69
treatment treatment involves the administration of specific antibiotics to help overcome the infection. topical antibiotic ointments are used to treat local ulcers. good supportive care in the form of vitamin and mineral supplements may be needed. if the chinchilla has suffered from diarrhea then electrolyte solutions should be administered orally to help the chinchilla from getting dehydrated.,Treatment,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,57,61
"living and management when recovering from a bacterial infection, your pet chinchilla must be placed in a clean environment. clean and disinfect the cages before allowing the chinchilla inside. do not allow the recovering chinchilla to come in contact with other chinchillas as apart from chances of passing on the infection to other chinchillas the infected chinchilla will have poor immunity and could easily get secondary infections from the other chinchillas. follow the supportive care as advised by your veterinarian to help your pet make a quick recovery.",Living and Management,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,88,93
"prevention to prevent infec­ tion, improved sanitation, general chinchilla husbandry and sanitation are required and disinfec­ tion practices should be intensified. /24, ",Prevention,Bacterial (Pseudomonas aeruginosa) Infection in Chinchillas,Chinchillas,22,28
"bacterial (yersinia) infection in chinchillas petmd.com /exotic/conditions/digestive/c_ex_ch_yersinia_infection yersinia infection in chinchillas infection caused by the bacteria belonging to the genus yersinia is referred to as yersiniosis. because it is transmitted via contact with wild rodents that are carriers of the disease, pet chinchillas raised at home rarely contract the infection. however, chinchillas can also get yerniosis by eating infected droppings or from their mothers, prior to birth or through milk while nursing. yerniosis can spread quickly and is difficult to treat. deciphering a diagnosis is also quite difficult, as the chinchilla exhibits no specific signs. therefore, preventing yerniosis from infecting your chinchilla by following a strict hygiene regimen is vital.",Bacterial (Yersinia) Infection in Chinchillas Yersinia Infection in Chinchillas,Bacterial (Yersinia) Infection in Chinchillas,Chinchillas,110,126
symptoms loss of energy depression loss of appetite weight loss constipation diarrhea death,Symptoms,Bacterial (Yersinia) Infection in Chinchillas,Chinchillas,13,13
"causes being exposed to wild rodents that are carriers of the disease is the most likely source of infection. chinchillas can also get the disease by eating infected droppings or from their mothers, either prior to birth or through milk while nursing. diagnosis observing the various non-specific signs exhibited by the chinchilla would make your veterinarian suspect a possible bacterial cause. blood tests will need to be performed to confirm the diagnosis of yersinia infection. lesions observed during postmortem examination may also make your veterinarian suspect a possible case of yersiniosis.",Causes Diagnosis,Bacterial (Yersinia) Infection in Chinchillas,Chinchillas,91,98
"treatment treatment is not effective in dealing with cases of yersiniosis. oral or injectable antibiotics and other supportive therapy may be administered, but the outcome is usually negative. /24, ",Treatment,Bacterial (Yersinia) Infection in Chinchillas,Chinchillas,29,33
"living and management though the general outcome of chinchillas affected with yersiniosis is poor, any recovering chinchilla must be placed in a sterile environment. clean and disinfect the cages before allowing the chinchilla inside. make sure to provide fresh and clean drinking water and diet. do not allow the recovering chinchilla to come in contact with other chinchillas and take to prevent any wild rodents from accessing your pet’s cage. lastly, follow the supportive care as advised by your veterinarian.",Living and Management,Bacterial (Yersinia) Infection in Chinchillas,Chinchillas,80,88
"prevention to prevent infection, improved general chinchilla husbandry and sanitation are required and disinfec­ tion practices should be intensified. also, exposure to wild rodents should be eliminated. /24, ",Prevention,Bacterial (Yersinia) Infection in Chinchillas,Chinchillas,28,34
"bloating in chinchillas petmd.com /exotic/conditions/digestive/c_ex_ch_bloat tympany in chinchillas sometimes referred to as bloat, tympany in chinchillas is a condition in which there is a sudden build up of gas in the stomach. this usually occurs following a diet change or due to overeating. both of these causes result in constipation and gas production from the bacterial flora in unmoving bowels and quickly build up within two to four hours, eventually leading to bloat. bloat can also occur in nursing females two to three weeks after giving birth and may be related to hypocalcemia, a life-threatening imbalance of calcium metabolism. when the chinchilla is suffering from tympany, its abdomen will appear swollen and will be painful to the touch. the chinchilla will try to relieve the pain of bloat by rolling or stretching. it may also be lethargic and appear depressed, with noticeable difficulty in breathing. you should avoid overfeeding the chinchilla to prevent bloat. give a diet that is specifically adapted for chinchillas, and take special care when changing the animal's dietary habits so that it does not suffer from any other side effects.",Bloating in Chinchillas Tympany in Chinchillas,Bloating in Chinchillas,Chinchillas,184,205
symptoms listlessness depression difficulty in breathing swollen abdomen rolling and/or stretching to relieve discomfort,Symptoms,Bloating in Chinchillas,Chinchillas,14,15
"causes sudden diet change overeating hypocalcemia diagnosis clinical symptoms exhibited by the affected animal are characteristic of the condition and aid in making a diagnosis. as an owner, the medical and dietary history provided by can be used by a veterinarian for confirming the diagnosis of tympany.",Causes Diagnosis,Bloating in Chinchillas,Chinchillas,47,50
"treatment treatment by a veterinarian is usually required for tympany and may include passage of a stomach tube or insertion of a needle into the stomach to relieve gas buildup. nursing females may respond favorably to calcium gluconate given intravenously to help manage hypocalcemia. /24, living and management the chinchilla should be allowed to rest in peace. carefully monitor the diet as well as the feeding schedule. consult your veterinarian and formulate a special diet to be fed during the recovery from tympany.",Treatment Living and Management,Bloating in Chinchillas,Chinchillas,83,89
"prevention bloat in chinchillas can be prevented to a great extent by feeding your pet chinchilla a diet specially formulated for chinchillas. avoid changing the feed or feeding schedule suddenly. monitor your pet's feeding and take steps to prevent overeating. giving adequate calcium supplements to pregnant chinchillas can ensure that hypocalcemia-related tympany does not occur in nursing females. /24, ",Prevention,Bloating in Chinchillas,Chinchillas,59,66
"bone fractures in chinchillas petmd.com /exotic/conditions/musculoskeletal/c_ex_ch_fractures much like in humans, chinchillas can fracture (or break) bones. luckily, chinchillas heal quickly from fractures. however, they require sufficient rest and proper restraint during recovery, so as not to aggravate the injury.",Bone Fractures in Chinchillas,Bone Fractures in Chinchillas,Chinchillas,39,51
"symptoms a chinchilla suffering from a fracture will suffer from immense pain, be unable to move -- especially the affected portion of its body -- and have swelling around the area of the broken bone. a crackling sound may be heard when the fractured area is manipulated due to the rubbing between the broken ends of the bone. very rarely do chinchillas have an open wound on its skin. but if this occurs, you will be able to see the broken end of the bone piercing out.",Symptoms,Bone Fractures in Chinchillas,Chinchillas,87,95
"causes fractures can occur due to accidents, such as improper handling or the trapping of a chinchilla's legs in the cage's wire mesh, or because of nutritional disorders like calcium and phosphorus imbalances -- wherein the bone becomes brittle and is prone to break.",Causes,Bone Fractures in Chinchillas,Chinchillas,44,50
"diagnosis your veterinarian can easily diagnose a fracture in the chinchilla by observing its clinical symptoms. occasionally, however, they will confirm the diagnosis by taking an x-ray of the affected area.",Diagnosis,Bone Fractures in Chinchillas,Chinchillas,31,36
"treatment it is better to take your pet chinchilla immediately to your veterinarian if you suspect it has fractured a bone. there, they will reduce the fracture and then apply a bandage to the affected area in order to restrain its movement. if the chinchilla has an open wound, it will be properly dressed and cleansed with antiseptics; antibiotics are frequently prescribed to prevent infections. your veterinarian might also want to prescribe some vitamin and mineral supplements to your pet chinchilla to help it recover more quickly.",Treatment,Bone Fractures in Chinchillas,Chinchillas,87,94
"living and management fractures typically begin to heal between 7 to 10 days. to help in the recovery, place your chinchilla in a smaller cage or living area and restrict its movements. give the chinchilla sufficient rest and a well-balanced, calcium-rich diet, which helps with the /24, new bone formation. and follow you veterinarian's instructions as to the proper dosage of medication and oral supplements.",Living and Management,Bone Fractures in Chinchillas,Chinchillas,65,76
"prevention to prevent potential limb injuries, caging should have solid floors or mesh openings no wider than one-half by one-half inches (15 by 15 millimeters). providing a well- balanced, nutritional diet will also help prevent fractures occurring due to nutritional disorders. /24, ",Prevention,Bone Fractures in Chinchillas,Chinchillas,42,51
